Shipment_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status,Delay_Days,,,,,,,,,
343,29600,9/3/2025,9/7/2025,Delhivery,In Transit,3,,,,,,,,,
344,28792,9/8/2025,9/24/2025,BlueDart,Delivered,6,,,,,,,,,
345,18522,9/26/2025,10/3/2025,DHL,Delayed,5,,,,,,,,,
346,16598,2/8/2024,2/14/2024,BlueDart,Delayed,-1,,,,,,,,,
347,23249,11/16/2024,11/23/2024,FedEx,In Transit,4,,,,,,,,,
348,31048,7/24/2025,7/28/2025,Delhivery,In Transit,1,,,,,,,,,
349,45641,9/15/2025,9/19/2025,BlueDart,Delayed,-1,,,,,,,,,
350,12595,1/13/2025,1/21/2025,BlueDart,In Transit,4,,,,,,,,,
351,21746,9/17/2024,9/26/2024,DHL,Delivered,5,,,,,,,,,
352,30776,2/15/2024,2/20/2024,Delhivery,In Transit,2,,,,,,,,,
353,23358,1/3/2025,1/13/2025,FedEx,Delivered,1,,,,,,,,,
354,27798,7/9/2024,7/20/2024,Delhivery,In Transit,5,,,,,,,,,
355,44731,4/17/2025,4/21/2025,DHL,Delayed,0,,,,,,,,,
356,42293,8/27/2024,8/29/2024,FedEx,Delayed,1,,,,,,,,,
357,49133,12/5/2025,12/9/2025,BlueDart,Delivered,2,,,,,,,,,
358,19108,1/9/2024,1/17/2024,BlueDart,Delivered,-1,,,,,,,,,
359,23754,9/24/2024,10/3/2024,Delhivery,Delayed,-1,,,,,,,,,
360,6749,6/19/2024,6/24/2024,FedEx,Delivered,3,,,,,,,,,
361,4986,6/28/2024,7/15/2024,Delhivery,Delivered,7,,,,,,,,,
362,25107,8/13/2024,8/28/2024,BlueDart,Delayed,6,,,,,,,,,
363,16813,8/14/2024,8/20/2024,Delhivery,Delivered,5,,,,,,,,,
364,45058,11/1/2025,11/2/2025,Delhivery,In Transit,-1,,,,,,,,,
365,41366,4/7/2025,4/19/2025,Delhivery,Delayed,3,,,,,,,,,
366,3172,2/6/2024,2/12/2024,DHL,Delayed,0,,,,,,,,,
367,20044,10/5/2024,10/15/2024,DHL,Delivered,5,,,,,,,,,
368,34581,4/9/2025,4/14/2025,BlueDart,Delayed,-1,,,,,,,,,
369,44888,11/22/2024,11/28/2024,BlueDart,In Transit,4,,,,,,,,,
370,9382,1/29/2025,2/3/2025,BlueDart,Delayed,-1,,,,,,,,,
371,34760,2/19/2024,2/22/2024,FedEx,Delivered,2,,,,,,,,,
372,3060,2/22/2024,3/1/2024,BlueDart,In Transit,-1,,,,,,,,,
373,17301,6/26/2024,7/3/2024,BlueDart,Delivered,5,,,,,,,,,
374,33919,12/25/2025,12/28/2025,Delhivery,In Transit,2,,,,,,,,,
375,15602,7/13/2024,7/24/2024,DHL,Delivered,6,,,,,,,,,
376,13096,9/21/2024,9/30/2024,FedEx,Delivered,3,,,,,,,,,
377,33995,3/22/2025,4/1/2025,DHL,Delayed,-1,,,,,,,,,
378,47809,6/1/2025,6/4/2025,BlueDart,Delivered,-1,,,,,,,,,
379,24844,1/19/2024,1/22/2024,BlueDart,Delayed,-1,,,,,,,,,
380,16727,12/8/2024,12/14/2024,FedEx,Delayed,4,,,,,,,,,
381,10183,2/1/2024,2/9/2024,Delhivery,In Transit,1,,,,,,,,,
382,25894,12/26/2024,1/6/2025,DHL,Delivered,1,,,,,,,,,
383,16736,6/11/2025,6/14/2025,Delhivery,Delayed,-1,,,,,,,,,
384,17579,10/11/2025,10/18/2025,DHL,In Transit,3,,,,,,,,,
385,21971,10/27/2024,10/30/2024,BlueDart,Delayed,2,,,,,,,,,
386,30516,10/5/2024,10/10/2024,Delhivery,Delivered,0,,,,,,,,,
387,7618,11/2/2025,11/8/2025,DHL,In Transit,3,,,,,,,,,
388,40728,7/31/2024,8/8/2024,Delhivery,Delivered,6,,,,,,,,,
389,34564,5/8/2025,5/12/2025,BlueDart,Delivered,0,,,,,,,,,
390,26364,2/2/2024,2/7/2024,BlueDart,In Transit,3,,,,,,,,,
391,7793,10/24/2025,10/29/2025,DHL,In Transit,4,,,,,,,,,
392,28608,2/17/2025,2/27/2025,FedEx,Delivered,6,,,,,,,,,
393,45553,5/6/2024,5/11/2024,BlueDart,Delivered,1,,,,,,,,,
394,21701,10/16/2024,10/17/2024,FedEx,Delivered,0,,,,,,,,,
395,47857,5/25/2024,6/2/2024,FedEx,In Transit,0,,,,,,,,,
396,18293,7/15/2024,7/25/2024,BlueDart,In Transit,1,,,,,,,,,
397,1500,9/13/2024,9/22/2024,Delhivery,In Transit,3,,,,,,,,,
398,14309,3/15/2024,3/30/2024,DHL,Delivered,5,,,,,,,,,
399,17691,11/14/2025,11/25/2025,DHL,Delivered,4,,,,,,,,,
400,43326,10/15/2024,10/21/2024,Delhivery,Delayed,2,,,,,,,,,
401,28344,9/11/2024,9/18/2024,DHL,Delayed,0,,,,,,,,,
402,24693,10/7/2025,10/22/2025,DHL,Delivered,6,,,,,,,,,
403,16866,11/19/2025,12/5/2025,FedEx,Delayed,6,,,,,,,,,
404,30642,5/30/2024,6/3/2024,DHL,In Transit,2,,,,,,,,,
405,9314,1/17/2025,1/20/2025,BlueDart,In Transit,0,,,,,,,,,
406,45472,12/13/2025,12/17/2025,BlueDart,In Transit,1,,,,,,,,,
407,3939,1/29/2025,2/6/2025,BlueDart,Delayed,0,,,,,,,,,
408,38610,10/8/2024,10/17/2024,Delhivery,Delivered,3,,,,,,,,,
409,11769,1/3/2024,1/11/2024,DHL,In Transit,7,,,,,,,,,
410,41474,11/7/2025,11/15/2025,DHL,Delayed,1,,,,,,,,,
411,26290,1/4/2024,1/18/2024,BlueDart,In Transit,5,,,,,,,,,
412,28436,2/2/2024,2/18/2024,Delhivery,Delayed,7,,,,,,,,,
413,19449,12/1/2025,12/13/2025,FedEx,Delayed,3,,,,,,,,,
414,41505,8/30/2024,9/14/2024,Delhivery,Delayed,7,,,,,,,,,
415,6566,1/8/2025,1/16/2025,BlueDart,In Transit,3,,,,,,,,,
416,16968,4/30/2025,5/5/2025,FedEx,In Transit,0,,,,,,,,,
417,13442,11/4/2024,11/8/2024,FedEx,Delayed,2,,,,,,,,,
418,10075,7/29/2024,8/12/2024,DHL,In Transit,7,,,,,,,,,
419,45455,10/18/2024,10/29/2024,DHL,In Transit,6,,,,,,,,,
420,38946,2/15/2024,3/2/2024,BlueDart,In Transit,6,,,,,,,,,
421,4655,12/20/2024,1/2/2025,FedEx,Delivered,4,,,,,,,,,
422,10000,9/8/2024,9/23/2024,BlueDart,Delivered,7,,,,,,,,,
423,5507,8/30/2024,9/3/2024,DHL,Delivered,3,,,,,,,,,
424,2658,1/29/2024,2/3/2024,BlueDart,In Transit,1,,,,,,,,,
425,4233,12/15/2024,12/21/2024,FedEx,Delivered,0,,,,,,,,,
426,40772,10/31/2025,11/3/2025,BlueDart,In Transit,-1,,,,,,,,,
427,45485,4/13/2025,4/24/2025,BlueDart,In Transit,6,,,,,,,,,
428,49445,10/19/2025,10/27/2025,FedEx,Delayed,5,,,,,,,,,
429,6294,9/20/2024,9/23/2024,Delhivery,Delivered,-1,,,,,,,,,
430,8227,9/1/2024,9/3/2024,Delhivery,In Transit,1,,,,,,,,,
431,47357,2/16/2024,2/26/2024,DHL,Delayed,6,,,,,,,,,
432,45040,12/13/2024,12/29/2024,Delhivery,In Transit,7,,,,,,,,,
433,13943,7/30/2025,8/3/2025,DHL,In Transit,-1,,,,,,,,,
434,8086,6/21/2025,6/30/2025,FedEx,In Transit,1,,,,,,,,,
435,41927,5/14/2025,5/20/2025,Delhivery,Delivered,3,,,,,,,,,
436,30587,6/15/2024,6/20/2024,FedEx,Delivered,1,,,,,,,,,
437,2612,5/20/2024,5/28/2024,BlueDart,In Transit,0,,,,,,,,,
438,41301,1/22/2025,2/3/2025,DHL,Delivered,4,,,,,,,,,
439,13534,12/19/2025,12/27/2025,FedEx,In Transit,7,,,,,,,,,
440,29862,4/6/2025,4/16/2025,Delhivery,In Transit,0,,,,,,,,,
441,3252,5/9/2025,5/12/2025,Delhivery,In Transit,0,,,,,,,,,
442,1706,10/30/2024,11/7/2024,FedEx,Delivered,7,,,,,,,,,
443,13052,6/2/2025,6/11/2025,BlueDart,Delayed,6,,,,,,,,,
444,27056,4/11/2024,4/22/2024,DHL,Delivered,6,,,,,,,,,
445,44396,8/12/2025,8/26/2025,Delhivery,Delayed,7,,,,,,,,,
446,49193,3/19/2024,3/25/2024,FedEx,Delivered,3,,,,,,,,,
447,35065,11/3/2025,11/13/2025,DHL,Delayed,4,,,,,,,,,
448,17744,1/6/2025,1/16/2025,Delhivery,Delivered,3,,,,,,,,,
449,4059,2/27/2024,3/7/2024,Delhivery,In Transit,7,,,,,,,,,
450,22489,8/3/2025,8/18/2025,BlueDart,Delayed,7,,,,,,,,,
451,5183,2/5/2024,2/9/2024,FedEx,In Transit,1,,,,,,,,,
452,29897,1/8/2025,1/15/2025,FedEx,In Transit,-1,,,,,,,,,
453,7187,12/27/2024,1/11/2025,Delhivery,Delayed,6,,,,,,,,,
454,16961,5/5/2025,5/14/2025,FedEx,Delivered,2,,,,,,,,,
455,24472,12/7/2024,12/11/2024,BlueDart,Delivered,2,,,,,,,,,
456,43696,4/27/2024,5/2/2024,DHL,In Transit,1,,,,,,,,,
457,12851,8/7/2024,8/11/2024,DHL,Delivered,0,,,,,,,,,
458,42696,7/22/2024,8/4/2024,FedEx,Delayed,4,,,,,,,,,
459,14754,12/17/2024,12/22/2024,BlueDart,In Transit,-1,,,,,,,,,
460,24555,7/17/2025,7/24/2025,Delhivery,Delivered,4,,,,,,,,,
461,48407,5/12/2025,5/15/2025,DHL,Delivered,0,,,,,,,,,
462,15256,4/19/2025,4/29/2025,Delhivery,Delivered,6,,,,,,,,,
463,16489,12/31/2025,1/7/2026,BlueDart,Delayed,2,,,,,,,,,
464,18947,11/13/2025,11/25/2025,Delhivery,In Transit,5,,,,,,,,,
465,20742,11/20/2025,11/25/2025,FedEx,Delivered,1,,,,,,,,,
466,25364,8/14/2025,8/21/2025,FedEx,In Transit,-1,,,,,,,,,
467,6065,11/4/2024,11/9/2024,Delhivery,In Transit,-1,,,,,,,,,
468,34220,5/30/2025,6/10/2025,FedEx,Delayed,3,,,,,,,,,
469,898,3/14/2024,3/19/2024,BlueDart,In Transit,0,,,,,,,,,
470,40327,6/6/2025,6/13/2025,DHL,In Transit,2,,,,,,,,,
471,3314,5/29/2024,6/5/2024,FedEx,Delayed,3,,,,,,,,,
472,33863,8/9/2024,8/17/2024,BlueDart,In Transit,5,,,,,,,,,
473,28783,4/15/2024,4/21/2024,DHL,In Transit,3,,,,,,,,,
474,22525,1/10/2025,1/18/2025,DHL,Delayed,2,,,,,,,,,
475,8086,7/16/2024,7/30/2024,BlueDart,In Transit,4,,,,,,,,,
476,40229,5/30/2025,6/6/2025,BlueDart,Delayed,5,,,,,,,,,
477,15947,5/29/2025,6/6/2025,DHL,Delayed,4,,,,,,,,,
478,29076,8/16/2025,8/20/2025,FedEx,Delayed,-1,,,,,,,,,
479,10318,8/13/2024,8/29/2024,BlueDart,Delayed,7,,,,,,,,,
480,21851,1/17/2025,1/24/2025,FedEx,Delivered,4,,,,,,,,,
481,41526,7/11/2024,7/16/2024,BlueDart,Delayed,1,,,,,,,,,
482,15019,7/12/2024,7/25/2024,DHL,In Transit,5,,,,,,,,,
483,12349,4/8/2024,4/13/2024,DHL,Delayed,-1,,,,,,,,,
484,43809,8/19/2025,8/31/2025,FedEx,Delayed,5,,,,,,,,,
485,21448,5/14/2024,5/21/2024,FedEx,In Transit,1,,,,,,,,,
486,48133,2/9/2025,2/13/2025,BlueDart,Delayed,0,,,,,,,,,
487,21095,4/17/2025,4/28/2025,BlueDart,Delivered,1,,,,,,,,,
488,1449,3/22/2024,4/4/2024,FedEx,In Transit,6,,,,,,,,,
489,19372,1/8/2024,1/17/2024,DHL,Delayed,6,,,,,,,,,
490,11474,4/8/2024,4/25/2024,DHL,In Transit,7,,,,,,,,,
491,40583,2/3/2025,2/14/2025,BlueDart,Delivered,2,,,,,,,,,
492,25151,5/26/2024,6/6/2024,FedEx,Delivered,5,,,,,,,,,
493,49646,10/21/2024,10/31/2024,BlueDart,Delayed,3,,,,,,,,,
494,13176,1/25/2024,2/10/2024,DHL,Delayed,6,,,,,,,,,
495,26536,11/30/2025,12/14/2025,Delhivery,Delayed,4,,,,,,,,,
496,23543,4/28/2025,5/3/2025,Delhivery,Delivered,1,,,,,,,,,
497,6255,3/30/2025,4/11/2025,FedEx,Delayed,2,,,,,,,,,
498,9483,1/18/2024,1/30/2024,Delhivery,Delayed,7,,,,,,,,,
499,27573,9/26/2024,10/9/2024,FedEx,Delivered,3,,,,,,,,,
500,15923,3/26/2025,3/29/2025,FedEx,In Transit,0,,,,,,,,,
501,29542,10/1/2024,10/7/2024,FedEx,In Transit,5,,,,,,,,,
502,47238,10/16/2025,10/18/2025,BlueDart,In Transit,1,,,,,,,,,
503,71,9/1/2025,9/11/2025,FedEx,In Transit,1,,,,,,,,,
504,45056,6/24/2025,7/1/2025,Delhivery,Delayed,-1,,,,,,,,,
505,35541,4/30/2024,5/17/2024,FedEx,Delayed,7,,,,,,,,,
506,21970,12/20/2025,1/4/2026,Delhivery,Delivered,7,,,,,,,,,
507,997,9/27/2025,10/9/2025,DHL,In Transit,7,,,,,,,,,
508,36986,12/2/2025,12/15/2025,BlueDart,Delivered,5,,,,,,,,,
509,40730,4/10/2024,4/16/2024,DHL,Delayed,3,,,,,,,,,
510,22169,12/27/2025,12/28/2025,FedEx,Delivered,-1,,,,,,,,,
511,14942,4/9/2024,4/25/2024,FedEx,Delivered,6,,,,,,,,,
512,3680,11/28/2024,12/3/2024,Delhivery,Delivered,-1,,,,,,,,,
513,44188,1/22/2024,1/30/2024,DHL,Delayed,2,,,,,,,,,
514,12699,7/16/2024,7/22/2024,DHL,Delayed,2,,,,,,,,,
515,18462,12/23/2024,12/31/2024,Delhivery,Delayed,3,,,,,,,,,
516,132,4/24/2025,5/5/2025,DHL,Delayed,1,,,,,,,,,
517,30779,6/9/2025,6/22/2025,Delhivery,Delivered,3,,,,,,,,,
518,24250,5/16/2025,5/29/2025,DHL,In Transit,3,,,,,,,,,
519,44864,1/10/2025,1/13/2025,BlueDart,In Transit,1,,,,,,,,,
520,22958,11/13/2024,11/20/2024,DHL,In Transit,2,,,,,,,,,
521,7568,6/19/2024,6/29/2024,DHL,Delayed,4,,,,,,,,,
522,44539,10/31/2024,11/2/2024,FedEx,Delivered,1,,,,,,,,,
523,24398,12/1/2024,12/9/2024,Delhivery,Delayed,6,,,,,,,,,
524,23382,4/23/2024,5/5/2024,FedEx,In Transit,5,,,,,,,,,
525,19778,5/10/2024,5/25/2024,DHL,In Transit,6,,,,,,,,,
526,35311,3/18/2024,3/22/2024,Delhivery,In Transit,1,,,,,,,,,
527,28139,2/24/2024,3/7/2024,Delhivery,Delayed,5,,,,,,,,,
528,8215,4/29/2025,5/7/2025,Delhivery,Delivered,2,,,,,,,,,
529,15686,4/5/2024,4/18/2024,BlueDart,Delayed,6,,,,,,,,,
530,11621,6/5/2024,6/11/2024,FedEx,Delivered,-1,,,,,,,,,
531,3547,5/11/2024,5/19/2024,DHL,Delivered,7,,,,,,,,,
532,909,2/20/2024,2/24/2024,DHL,Delivered,0,,,,,,,,,
533,17185,10/9/2024,10/14/2024,BlueDart,Delayed,0,,,,,,,,,
534,5918,6/6/2024,6/12/2024,BlueDart,Delivered,4,,,,,,,,,
535,16402,11/16/2025,11/25/2025,Delhivery,Delivered,5,,,,,,,,,
536,2973,5/30/2025,6/2/2025,FedEx,In Transit,1,,,,,,,,,
537,37113,12/21/2025,12/24/2025,BlueDart,Delayed,0,,,,,,,,,
538,13920,1/13/2024,1/22/2024,Delhivery,Delivered,2,,,,,,,,,
539,21283,1/13/2025,1/22/2025,BlueDart,In Transit,1,,,,,,,,,
540,39637,1/19/2024,1/24/2024,Delhivery,Delayed,3,,,,,,,,,
541,10322,7/29/2025,8/8/2025,FedEx,Delivered,7,,,,,,,,,
542,3952,11/6/2024,11/18/2024,FedEx,In Transit,3,,,,,,,,,
543,25742,6/24/2024,7/5/2024,BlueDart,Delivered,2,,,,,,,,,
544,3629,9/11/2024,9/20/2024,Delhivery,In Transit,1,,,,,,,,,
545,27630,5/6/2024,5/15/2024,FedEx,Delivered,-1,,,,,,,,,
546,42453,3/26/2024,4/4/2024,Delhivery,In Transit,1,,,,,,,,,
547,46818,9/3/2025,9/7/2025,DHL,Delayed,3,,,,,,,,,
548,48667,7/15/2024,7/21/2024,DHL,Delivered,5,,,,,,,,,
549,36124,9/24/2024,10/10/2024,BlueDart,In Transit,6,,,,,,,,,
550,42157,2/22/2025,3/1/2025,Delhivery,Delayed,6,,,,,,,,,
551,15315,1/23/2025,1/25/2025,DHL,In Transit,-1,,,,,,,,,
552,26468,3/21/2025,3/30/2025,FedEx,In Transit,0,,,,,,,,,
553,29907,6/3/2024,6/15/2024,DHL,Delayed,6,,,,,,,,,
554,3617,7/2/2025,7/10/2025,FedEx,Delivered,7,,,,,,,,,
555,48432,9/22/2025,10/1/2025,FedEx,Delivered,0,,,,,,,,,
556,37802,8/22/2025,8/30/2025,DHL,Delayed,3,,,,,,,,,
557,11052,2/2/2025,2/12/2025,BlueDart,In Transit,4,,,,,,,,,
558,39369,1/31/2025,2/16/2025,BlueDart,In Transit,6,,,,,,,,,
559,36379,11/23/2024,11/26/2024,DHL,Delayed,2,,,,,,,,,
560,30533,10/20/2024,10/28/2024,Delhivery,In Transit,6,,,,,,,,,
561,29210,11/26/2025,12/12/2025,FedEx,Delivered,6,,,,,,,,,
562,13503,6/22/2024,7/4/2024,Delhivery,Delayed,4,,,,,,,,,
563,8629,10/11/2025,10/22/2025,DHL,Delayed,3,,,,,,,,,
564,33067,6/27/2024,7/3/2024,Delhivery,In Transit,1,,,,,,,,,
565,3521,7/24/2024,8/3/2024,Delhivery,In Transit,0,,,,,,,,,
566,38180,1/30/2024,2/10/2024,Delhivery,Delayed,7,,,,,,,,,
567,24331,5/16/2025,5/24/2025,DHL,In Transit,1,,,,,,,,,
568,486,3/20/2024,4/4/2024,DHL,Delivered,5,,,,,,,,,
569,41572,12/26/2025,12/29/2025,BlueDart,In Transit,0,,,,,,,,,
570,27361,7/2/2025,7/9/2025,BlueDart,Delivered,3,,,,,,,,,
571,41870,3/21/2025,3/22/2025,DHL,Delivered,-1,,,,,,,,,
572,45206,9/24/2025,10/3/2025,FedEx,In Transit,3,,,,,,,,,
573,15277,4/2/2024,4/12/2024,DHL,Delivered,0,,,,,,,,,
574,36080,8/6/2025,8/14/2025,BlueDart,In Transit,-1,,,,,,,,,
575,35188,12/31/2025,1/16/2026,BlueDart,Delayed,6,,,,,,,,,
576,43748,6/7/2024,6/16/2024,DHL,Delayed,0,,,,,,,,,
577,25446,11/20/2025,12/4/2025,Delhivery,Delayed,7,,,,,,,,,
578,15593,2/18/2025,3/4/2025,FedEx,Delivered,4,,,,,,,,,
579,35154,12/15/2025,12/19/2025,FedEx,Delayed,0,,,,,,,,,
580,18984,6/6/2024,6/8/2024,FedEx,In Transit,1,,,,,,,,,
581,36856,8/30/2024,9/1/2024,DHL,Delayed,1,,,,,,,,,
582,2116,8/16/2025,8/19/2025,Delhivery,Delayed,-1,,,,,,,,,
583,8812,10/19/2025,10/28/2025,BlueDart,In Transit,5,,,,,,,,,
584,32795,9/30/2024,10/11/2024,FedEx,Delivered,4,,,,,,,,,
585,48872,4/19/2024,4/28/2024,Delhivery,In Transit,4,,,,,,,,,
586,39528,7/4/2024,7/12/2024,BlueDart,Delivered,6,,,,,,,,,
587,7097,4/22/2024,4/27/2024,FedEx,Delivered,1,,,,,,,,,
588,27991,6/11/2025,6/20/2025,DHL,Delivered,3,,,,,,,,,
589,9381,7/21/2024,7/31/2024,Delhivery,Delayed,-1,,,,,,,,,
590,3070,9/27/2025,10/11/2025,DHL,In Transit,4,,,,,,,,,
591,18395,12/11/2024,12/26/2024,FedEx,Delayed,5,,,,,,,,,
592,14681,12/24/2025,1/4/2026,Delhivery,Delivered,3,,,,,,,,,
593,23545,11/21/2024,11/30/2024,DHL,Delayed,6,,,,,,,,,
594,30128,3/16/2025,3/31/2025,BlueDart,Delayed,7,,,,,,,,,
595,39215,7/6/2024,7/17/2024,DHL,Delivered,3,,,,,,,,,
596,21368,10/22/2025,10/23/2025,BlueDart,In Transit,-1,,,,,,,,,
597,34650,8/20/2025,8/28/2025,Delhivery,Delivered,0,,,,,,,,,
598,20939,8/3/2025,8/8/2025,DHL,Delayed,0,,,,,,,,,
599,6006,6/5/2024,6/7/2024,BlueDart,Delivered,-1,,,,,,,,,
600,19869,11/7/2024,11/11/2024,Delhivery,Delivered,2,,,,,,,,,
601,47815,3/27/2024,4/5/2024,DHL,Delayed,2,,,,,,,,,
602,2214,12/1/2024,12/9/2024,BlueDart,Delayed,6,,,,,,,,,
603,9157,12/20/2025,12/27/2025,BlueDart,Delayed,1,,,,,,,,,
604,46618,7/31/2025,8/15/2025,FedEx,Delayed,6,,,,,,,,,
605,31374,6/17/2025,6/29/2025,Delhivery,Delivered,4,,,,,,,,,
606,44833,1/12/2024,1/16/2024,DHL,Delayed,2,,,,,,,,,
607,36790,1/28/2024,1/30/2024,FedEx,Delivered,-1,,,,,,,,,
608,39711,5/29/2025,6/3/2025,DHL,In Transit,0,,,,,,,,,
609,22994,5/11/2025,5/13/2025,FedEx,Delayed,0,,,,,,,,,
610,23683,8/3/2025,8/11/2025,DHL,In Transit,0,,,,,,,,,
611,28718,12/9/2025,12/16/2025,FedEx,In Transit,2,,,,,,,,,
612,35983,7/12/2025,7/25/2025,Delhivery,In Transit,4,,,,,,,,,
613,15274,4/18/2025,5/1/2025,FedEx,Delayed,5,,,,,,,,,
614,18349,5/24/2025,6/2/2025,BlueDart,Delivered,7,,,,,,,,,
615,46849,9/18/2025,9/21/2025,DHL,Delivered,-1,,,,,,,,,
616,20681,10/25/2025,10/31/2025,BlueDart,Delayed,-1,,,,,,,,,
617,19230,8/26/2025,9/3/2025,FedEx,In Transit,7,,,,,,,,,
618,34525,11/20/2024,12/3/2024,FedEx,In Transit,6,,,,,,,,,
619,11194,8/9/2024,8/16/2024,BlueDart,Delivered,-1,,,,,,,,,
620,42565,7/24/2024,8/2/2024,DHL,Delayed,-1,,,,,,,,,
621,6624,3/8/2024,3/15/2024,Delhivery,Delivered,1,,,,,,,,,
622,7577,4/4/2024,4/16/2024,BlueDart,In Transit,6,,,,,,,,,
623,3659,5/3/2025,5/10/2025,FedEx,In Transit,4,,,,,,,,,
624,3951,10/15/2025,10/29/2025,DHL,Delivered,5,,,,,,,,,
625,21538,2/10/2025,2/15/2025,FedEx,Delayed,2,,,,,,,,,
626,29403,6/13/2024,6/18/2024,FedEx,Delayed,3,,,,,,,,,
627,23967,3/14/2025,3/20/2025,FedEx,Delayed,4,,,,,,,,,
628,3779,12/13/2025,12/19/2025,Delhivery,Delayed,5,,,,,,,,,
629,40099,5/2/2024,5/14/2024,DHL,In Transit,5,,,,,,,,,
630,36644,9/3/2024,9/5/2024,FedEx,Delivered,-1,,,,,,,,,
631,45813,4/15/2024,4/17/2024,FedEx,Delivered,-1,,,,,,,,,
632,40100,6/21/2025,7/2/2025,DHL,Delayed,6,,,,,,,,,
633,38891,5/19/2024,5/31/2024,DHL,In Transit,4,,,,,,,,,
634,39634,10/16/2025,10/26/2025,DHL,In Transit,0,,,,,,,,,
635,28685,5/9/2024,5/16/2024,BlueDart,Delivered,3,,,,,,,,,
636,15743,1/21/2024,1/24/2024,BlueDart,Delivered,-1,,,,,,,,,
637,13031,10/15/2024,10/17/2024,Delhivery,Delivered,0,,,,,,,,,
638,44578,3/20/2025,4/2/2025,FedEx,Delivered,6,,,,,,,,,
639,49441,3/13/2024,3/21/2024,DHL,Delayed,5,,,,,,,,,
640,9167,12/9/2025,12/16/2025,Delhivery,Delivered,2,,,,,,,,,
641,21358,9/22/2024,10/5/2024,BlueDart,Delivered,3,,,,,,,,,
642,12490,11/6/2025,11/20/2025,DHL,Delivered,4,,,,,,,,,
643,14542,9/2/2024,9/4/2024,BlueDart,Delayed,-1,,,,,,,,,
644,13213,9/1/2024,9/9/2024,FedEx,In Transit,2,,,,,,,,,
645,16542,5/10/2025,5/22/2025,BlueDart,Delayed,6,,,,,,,,,
646,33034,4/7/2025,4/14/2025,BlueDart,Delivered,2,,,,,,,,,
647,18882,4/4/2025,4/5/2025,BlueDart,In Transit,0,,,,,,,,,
648,37302,6/19/2025,7/6/2025,FedEx,Delayed,7,,,,,,,,,
649,17750,12/10/2025,12/24/2025,Delhivery,In Transit,7,,,,,,,,,
650,39831,6/22/2025,7/3/2025,FedEx,Delivered,5,,,,,,,,,
651,6382,2/9/2024,2/12/2024,DHL,Delivered,2,,,,,,,,,
652,43283,3/29/2025,4/10/2025,DHL,Delivered,2,,,,,,,,,
653,20534,8/10/2025,8/16/2025,DHL,In Transit,5,,,,,,,,,
654,46350,11/13/2024,11/26/2024,DHL,Delayed,6,,,,,,,,,
655,36,7/24/2024,7/31/2024,FedEx,Delayed,5,,,,,,,,,
656,18240,8/12/2025,8/28/2025,DHL,Delivered,6,,,,,,,,,
657,26453,6/20/2024,7/4/2024,BlueDart,In Transit,6,,,,,,,,,
658,35720,9/6/2024,9/15/2024,Delhivery,Delivered,3,,,,,,,,,
659,47784,4/11/2025,4/12/2025,FedEx,Delivered,0,,,,,,,,,
660,30353,6/9/2025,6/23/2025,BlueDart,Delivered,6,,,,,,,,,
661,12558,4/17/2024,4/25/2024,DHL,Delivered,0,,,,,,,,,
662,30687,12/21/2024,1/3/2025,BlueDart,In Transit,3,,,,,,,,,
663,5394,6/26/2024,7/2/2024,BlueDart,Delayed,0,,,,,,,,,
664,35209,8/16/2024,8/19/2024,FedEx,In Transit,-1,,,,,,,,,
665,11994,3/19/2024,3/27/2024,DHL,Delayed,0,,,,,,,,,
666,8768,3/22/2024,4/7/2024,FedEx,Delivered,6,,,,,,,,,
667,9523,12/4/2024,12/8/2024,FedEx,In Transit,0,,,,,,,,,
668,17928,10/18/2024,10/22/2024,DHL,Delivered,0,,,,,,,,,
669,1629,3/31/2025,4/6/2025,DHL,In Transit,-1,,,,,,,,,
670,24815,12/27/2025,12/29/2025,DHL,Delivered,1,,,,,,,,,
671,23451,8/14/2024,8/25/2024,BlueDart,Delayed,5,,,,,,,,,
672,9042,11/19/2025,12/3/2025,BlueDart,Delivered,7,,,,,,,,,
673,39985,6/23/2024,7/2/2024,BlueDart,Delivered,4,,,,,,,,,
674,27369,2/10/2025,2/22/2025,BlueDart,In Transit,3,,,,,,,,,
675,15296,1/28/2025,2/6/2025,BlueDart,Delivered,7,,,,,,,,,
676,28139,11/3/2025,11/13/2025,BlueDart,In Transit,7,,,,,,,,,
677,6021,3/20/2025,3/23/2025,Delhivery,Delivered,0,,,,,,,,,
678,33984,3/10/2025,3/19/2025,Delhivery,Delivered,-1,,,,,,,,,
679,35467,8/28/2024,9/4/2024,FedEx,Delayed,1,,,,,,,,,
680,49525,9/30/2024,10/10/2024,DHL,In Transit,4,,,,,,,,,
681,32331,1/18/2025,2/4/2025,FedEx,Delayed,7,,,,,,,,,
682,14317,10/24/2025,10/31/2025,DHL,In Transit,0,,,,,,,,,
683,2323,6/28/2024,6/29/2024,DHL,Delayed,0,,,,,,,,,
684,16722,1/5/2024,1/15/2024,BlueDart,Delayed,4,,,,,,,,,
685,13508,1/2/2024,1/11/2024,DHL,In Transit,7,,,,,,,,,
686,11296,7/30/2024,8/14/2024,FedEx,Delayed,6,,,,,,,,,
687,2938,1/22/2024,1/26/2024,DHL,In Transit,1,,,,,,,,,
