Order_ID,Date,Product_ID,Region,Quantity,Sales_Amount,Customer_Type,Channel,,,,,,
393,10/8/2025,897,East,92,37681.36,Distributor,Store,,,,,,
394,11/28/2025,312,East,90,26920.8,Distributor,E-Commerce,,,,,,
395,10/13/2024,151,West,68,22078.24,Distributor,Wholesale,,,,,,
396,7/29/2024,634,West,70,23167.2,Online,Store,,,,,,
397,10/26/2025,903,East,52,20744.36,Retail,E-Commerce,,,,,,
398,7/4/2025,737,South,43,9696.5,Online,Wholesale,,,,,,
399,10/17/2024,566,East,28,2569.56,Online,Store,,,,,,
400,10/12/2025,912,East,21,1271.34,Retail,Store,,,,,,
401,3/8/2025,62,East,65,6480.5,Distributor,Wholesale,,,,,,
402,6/3/2025,775,North,46,4863.12,Distributor,Store,,,,,,
403,8/9/2025,348,South,95,4973.25,Online,Wholesale,,,,,,
404,8/2/2025,643,South,92,41625.4,Distributor,Store,,,,,,
405,10/18/2024,733,South,86,34671.76,Online,Store,,,,,,
406,6/16/2025,336,South,95,15335.85,Distributor,Store,,,,,,
407,4/10/2024,849,West,19,7034.56,Retail,E-Commerce,,,,,,
408,3/4/2024,488,South,55,24740.65,Distributor,E-Commerce,,,,,,
409,1/13/2025,603,West,87,24953.34,Distributor,Wholesale,,,,,,
410,5/25/2025,451,West,82,19724.28,Online,Store,,,,,,
411,6/15/2024,497,West,19,5274.4,Retail,Wholesale,,,,,,
412,6/9/2025,218,West,68,7012.84,Distributor,E-Commerce,,,,,,
413,6/9/2024,975,North,72,15566.4,Online,Store,,,,,,
414,4/22/2024,297,North,16,3460.96,Online,E-Commerce,,,,,,
415,4/30/2024,384,East,48,8986.56,Distributor,Store,,,,,,
416,1/29/2024,604,West,19,2165.24,Retail,Store,,,,,,
417,10/17/2024,758,West,28,3706.64,Retail,E-Commerce,,,,,,
418,7/14/2025,46,West,45,3618,Distributor,Wholesale,,,,,,
419,11/13/2024,346,West,73,18510.61,Distributor,Wholesale,,,,,,
420,9/12/2025,517,West,17,6678.96,Distributor,Wholesale,,,,,,
421,4/4/2025,334,North,20,8797.2,Online,Wholesale,,,,,,
422,9/30/2025,922,West,53,11885.78,Distributor,Wholesale,,,,,,
423,2/16/2024,754,East,86,38744.72,Online,E-Commerce,,,,,,
424,6/18/2024,646,East,91,5565.56,Online,Wholesale,,,,,,
425,5/6/2024,198,North,83,25041.93,Online,Wholesale,,,,,,
426,7/12/2024,919,North,97,25620.61,Retail,Wholesale,,,,,,
427,6/28/2025,282,South,24,11593.68,Retail,Wholesale,,,,,,
428,8/16/2025,547,East,57,5021.13,Distributor,Wholesale,,,,,,
429,2/16/2024,24,East,63,27587.07,Distributor,E-Commerce,,,,,,
430,2/28/2025,325,West,4,1747.36,Distributor,E-Commerce,,,,,,
431,4/27/2024,293,South,13,3819.4,Retail,Store,,,,,,
432,4/1/2024,418,South,20,3761.2,Retail,Wholesale,,,,,,
433,11/29/2024,60,East,24,1493.52,Distributor,E-Commerce,,,,,,
434,11/23/2024,332,East,19,4479.63,Distributor,E-Commerce,,,,,,
435,2/23/2024,612,South,26,4103.58,Distributor,Wholesale,,,,,,
436,5/31/2025,276,North,50,23860.5,Distributor,Store,,,,,,
437,7/20/2025,30,West,53,4211.38,Online,E-Commerce,,,,,,
438,1/20/2024,601,North,35,10476.55,Retail,Wholesale,,,,,,
439,10/29/2025,417,West,17,3180.36,Retail,Wholesale,,,,,,
440,5/27/2025,146,East,27,10862.1,Online,E-Commerce,,,,,,
441,9/8/2024,985,West,69,33028.92,Retail,E-Commerce,,,,,,
442,4/20/2025,996,South,80,14412.8,Retail,E-Commerce,,,,,,
443,5/8/2025,860,West,35,11166.4,Distributor,Wholesale,,,,,,
444,8/5/2024,289,North,75,32123.25,Retail,Wholesale,,,,,,
445,6/30/2025,92,West,73,5947.31,Online,E-Commerce,,,,,,
446,5/23/2024,287,West,93,27939.06,Retail,Wholesale,,,,,,
447,5/31/2025,969,East,41,18358.57,Online,Store,,,,,,
448,12/25/2025,679,East,58,10025.88,Distributor,E-Commerce,,,,,,
449,4/15/2025,936,South,77,15231.37,Online,E-Commerce,,,,,,
450,9/15/2025,10,South,61,3167.73,Distributor,Wholesale,,,,,,
451,12/14/2025,403,North,91,24573.64,Online,Wholesale,,,,,,
452,3/20/2024,853,West,69,4411.17,Online,E-Commerce,,,,,,
453,12/27/2024,367,West,49,20695.64,Retail,Wholesale,,,,,,
454,1/9/2024,959,South,16,4131.36,Distributor,E-Commerce,,,,,,
455,8/14/2024,288,East,96,5654.4,Retail,E-Commerce,,,,,,
456,9/20/2025,736,South,81,15100.83,Retail,Store,,,,,,
457,1/6/2025,927,South,5,881.7,Retail,E-Commerce,,,,,,
458,10/15/2025,285,West,51,5096.43,Retail,Wholesale,,,,,,
459,7/17/2024,689,South,85,32509.95,Retail,Wholesale,,,,,,
460,5/11/2024,266,South,96,7609.92,Online,Wholesale,,,,,,
461,10/7/2024,24,East,25,10786.25,Online,Wholesale,,,,,,
462,4/9/2025,657,North,1,472.05,Distributor,Store,,,,,,
463,2/20/2025,531,West,36,3771.72,Distributor,Store,,,,,,
464,6/13/2025,739,South,98,6816.88,Retail,Store,,,,,,
465,3/6/2025,6,West,69,17387.31,Retail,Store,,,,,,
466,3/24/2024,756,South,74,30595.3,Online,Store,,,,,,
467,3/17/2024,338,East,32,4434.88,Retail,Wholesale,,,,,,
468,10/2/2025,443,North,13,813.02,Online,Wholesale,,,,,,
469,12/8/2024,485,South,33,5320.26,Distributor,E-Commerce,,,,,,
470,12/7/2024,967,North,67,27292.45,Online,Wholesale,,,,,,
471,3/25/2025,458,North,98,9118.9,Retail,E-Commerce,,,,,,
472,2/4/2024,869,North,49,9358.02,Retail,E-Commerce,,,,,,
473,3/28/2025,642,West,8,1485.28,Retail,E-Commerce,,,,,,
474,11/24/2025,302,West,8,2413.36,Distributor,E-Commerce,,,,,,
475,9/24/2025,886,North,97,22795,Distributor,Store,,,,,,
476,4/20/2025,635,North,55,24528.35,Distributor,Wholesale,,,,,,
477,11/22/2025,337,South,4,1017.32,Retail,E-Commerce,,,,,,
478,1/13/2024,608,South,77,28565.46,Online,E-Commerce,,,,,,
479,10/14/2025,432,West,66,10911.78,Online,Wholesale,,,,,,
480,3/31/2025,817,North,24,3826.08,Retail,E-Commerce,,,,,,
481,11/15/2024,983,East,75,18459.75,Distributor,Wholesale,,,,,,
482,7/8/2025,481,East,100,11553,Online,Store,,,,,,
483,10/25/2024,531,South,48,23357.76,Retail,E-Commerce,,,,,,
484,6/3/2025,433,East,72,31422.24,Retail,E-Commerce,,,,,,
485,10/17/2025,350,South,26,10487.62,Online,Store,,,,,,
486,12/12/2025,615,East,89,43776.43,Online,Wholesale,,,,,,
487,12/9/2024,337,South,79,14601.57,Retail,Store,,,,,,
488,2/13/2024,4,South,64,9518.72,Online,E-Commerce,,,,,,
489,4/22/2025,493,East,80,11672.8,Online,Store,,,,,,
490,7/29/2024,7,East,52,6911.32,Retail,E-Commerce,,,,,,
491,1/1/2025,146,East,4,1198.44,Distributor,E-Commerce,,,,,,
492,10/8/2025,369,North,75,34554,Retail,E-Commerce,,,,,,
493,7/21/2024,907,East,37,4749.69,Online,E-Commerce,,,,,,
494,12/13/2024,201,North,71,11408.28,Retail,Store,,,,,,
495,4/13/2024,141,West,3,1272.45,Online,E-Commerce,,,,,,
496,12/12/2024,246,East,27,5056.56,Distributor,Wholesale,,,,,,
497,6/24/2024,639,West,68,33299.6,Online,E-Commerce,,,,,,
498,5/1/2024,134,South,19,8497.37,Retail,Wholesale,,,,,,
499,1/22/2025,614,West,89,19438.49,Online,E-Commerce,,,,,,
500,2/17/2024,194,East,98,32066.58,Retail,Store,,,,,,
501,9/10/2024,287,South,7,2332.82,Online,Wholesale,,,,,,
502,5/15/2025,804,West,27,10186.56,Online,Wholesale,,,,,,
503,3/7/2024,770,East,22,6135.36,Distributor,Wholesale,,,,,,
504,4/20/2025,383,West,23,4480.86,Online,Store,,,,,,
505,4/30/2025,654,North,35,10903.55,Retail,E-Commerce,,,,,,
506,7/26/2024,406,South,58,25428.94,Distributor,Store,,,,,,
507,1/21/2025,863,East,74,8934.76,Distributor,Wholesale,,,,,,
508,3/27/2024,303,West,18,6988.14,Online,Store,,,,,,
509,8/23/2024,525,East,75,5138.25,Distributor,Store,,,,,,
510,4/23/2025,824,West,56,13105.68,Distributor,Store,,,,,,
511,1/26/2025,240,East,4,523.2,Online,E-Commerce,,,,,,
512,1/2/2025,514,North,11,2007.83,Distributor,E-Commerce,,,,,,
513,4/10/2024,40,South,16,1313.76,Distributor,E-Commerce,,,,,,
514,11/22/2025,764,East,43,6987.93,Retail,Wholesale,,,,,,
515,9/10/2025,771,East,18,8987.04,Retail,Store,,,,,,
516,10/15/2024,414,West,45,18108.45,Online,Wholesale,,,,,,
517,1/13/2024,780,South,61,21004.74,Distributor,E-Commerce,,,,,,
518,8/20/2024,486,South,93,36001.23,Online,Wholesale,,,,,,
519,7/19/2025,834,West,97,25310.21,Distributor,E-Commerce,,,,,,
520,11/16/2024,965,West,25,6074,Retail,Store,,,,,,
521,4/5/2025,143,South,72,4575.6,Distributor,Wholesale,,,,,,
522,1/10/2024,855,East,64,26539.52,Distributor,E-Commerce,,,,,,
523,3/5/2025,414,East,55,19722.45,Distributor,Wholesale,,,,,,
524,1/24/2024,945,South,73,29448.93,Retail,Store,,,,,,
525,8/4/2025,936,West,81,33179.22,Distributor,E-Commerce,,,,,,
526,2/4/2025,193,West,9,2614.68,Retail,Store,,,,,,
527,8/6/2025,312,North,58,19577.9,Retail,E-Commerce,,,,,,
528,11/22/2025,847,West,71,9225.74,Retail,E-Commerce,,,,,,
529,7/22/2024,396,East,9,4140.99,Retail,E-Commerce,,,,,,
530,10/25/2024,466,North,85,24308.3,Distributor,Wholesale,,,,,,
531,1/12/2024,932,West,22,4335.1,Distributor,E-Commerce,,,,,,
532,4/23/2024,490,North,17,4953.8,Distributor,E-Commerce,,,,,,
533,5/13/2024,838,West,27,5113.53,Retail,Wholesale,,,,,,
534,8/11/2025,515,West,40,12574.8,Distributor,E-Commerce,,,,,,
535,1/8/2024,845,West,19,4761.02,Online,E-Commerce,,,,,,
536,6/22/2025,901,West,43,19764.52,Distributor,Store,,,,,,
537,8/12/2025,295,West,6,2290.68,Distributor,Wholesale,,,,,,
538,12/29/2025,844,South,39,8813.61,Distributor,E-Commerce,,,,,,
539,7/2/2024,469,West,80,30396.8,Online,E-Commerce,,,,,,
540,12/16/2025,716,North,73,6788.27,Retail,E-Commerce,,,,,,
541,10/7/2024,683,North,81,23650.38,Online,Wholesale,,,,,,
542,8/10/2024,781,North,64,15045.12,Distributor,E-Commerce,,,,,,
543,4/17/2024,334,West,65,25671.1,Distributor,E-Commerce,,,,,,
544,9/15/2024,474,North,27,7498.71,Retail,Wholesale,,,,,,
545,12/12/2025,391,East,87,33702.06,Online,Store,,,,,,
546,7/18/2024,257,North,51,3417,Online,E-Commerce,,,,,,
547,11/30/2024,497,West,86,33273.4,Retail,E-Commerce,,,,,,
548,7/15/2025,973,West,85,13517.55,Retail,Store,,,,,,
549,10/12/2024,19,North,21,2662.17,Retail,Store,,,,,,
550,5/7/2024,173,North,69,26471.85,Online,E-Commerce,,,,,,
551,11/24/2025,367,South,35,4167.45,Retail,Wholesale,,,,,,
552,2/5/2024,453,North,87,25189.11,Online,Wholesale,,,,,,
553,10/18/2025,919,North,85,31652.3,Distributor,Wholesale,,,,,,
554,11/11/2024,5,North,57,4194.63,Distributor,E-Commerce,,,,,,
555,9/12/2024,205,North,48,22029.12,Retail,Store,,,,,,
556,1/29/2024,197,North,2,403.4,Retail,E-Commerce,,,,,,
557,11/11/2025,46,West,22,8267.82,Online,E-Commerce,,,,,,
558,11/30/2024,195,South,42,12722.64,Online,Store,,,,,,
559,3/14/2025,109,East,16,2473.28,Distributor,E-Commerce,,,,,,
560,1/16/2024,13,West,52,17903.6,Retail,Store,,,,,,
561,8/13/2024,286,East,9,3114.72,Retail,E-Commerce,,,,,,
562,8/11/2024,614,West,53,9841.57,Retail,Wholesale,,,,,,
563,7/3/2025,983,North,73,9282.68,Online,Store,,,,,,
564,10/8/2025,947,South,90,20236.5,Distributor,E-Commerce,,,,,,
565,10/12/2025,326,West,98,43883.42,Retail,Store,,,,,,
566,1/19/2024,460,West,78,35915.1,Online,Wholesale,,,,,,
567,8/26/2024,14,South,65,20433.4,Retail,Wholesale,,,,,,
568,5/7/2024,439,South,40,6255.2,Online,E-Commerce,,,,,,
569,3/2/2024,304,South,18,3933.72,Retail,Store,,,,,,
570,7/28/2024,946,West,83,5565.98,Online,Store,,,,,,
571,5/17/2024,806,North,36,6944.04,Online,Store,,,,,,
572,10/25/2025,235,East,37,14346.75,Distributor,E-Commerce,,,,,,
573,7/29/2024,940,South,70,5203.1,Online,Wholesale,,,,,,
574,8/15/2024,534,East,78,34532.16,Retail,Store,,,,,,
575,10/6/2025,504,North,1,79.08,Retail,E-Commerce,,,,,,
576,10/11/2025,129,North,19,8972.18,Retail,Wholesale,,,,,,
577,7/16/2025,81,West,27,4221.18,Online,Store,,,,,,
578,11/14/2024,251,West,22,8244.5,Retail,Wholesale,,,,,,
579,9/11/2024,460,South,39,6957.99,Distributor,Store,,,,,,
580,3/22/2024,172,West,47,10772.87,Distributor,Store,,,,,,
581,6/1/2025,779,South,79,30076.88,Distributor,E-Commerce,,,,,,
582,1/25/2025,778,East,55,23887.6,Online,Wholesale,,,,,,
583,6/5/2024,264,West,71,26766.29,Distributor,Store,,,,,,
584,4/9/2025,621,West,37,8096.34,Retail,Store,,,,,,
585,5/19/2024,159,South,92,24027.64,Retail,E-Commerce,,,,,,
586,5/27/2025,504,West,94,35382.54,Distributor,Store,,,,,,
587,1/17/2025,657,North,50,13515,Distributor,E-Commerce,,,,,,
588,5/7/2024,167,South,50,23473,Distributor,Store,,,,,,
589,12/22/2024,651,East,66,24361.26,Online,E-Commerce,,,,,,
590,10/28/2025,754,South,50,23346.5,Retail,Store,,,,,,
591,2/5/2024,693,North,47,15694.71,Online,Wholesale,,,,,,
592,10/22/2025,467,South,19,3184.4,Distributor,E-Commerce,,,,,,
593,9/8/2025,862,South,75,35872.5,Retail,E-Commerce,,,,,,
594,4/4/2024,394,West,83,30728.26,Online,Wholesale,,,,,,
595,3/23/2024,898,West,67,30785.16,Retail,Store,,,,,,
596,9/15/2024,991,West,89,16554,Online,Store,,,,,,
597,2/25/2025,746,North,97,43104.86,Retail,Wholesale,,,,,,
598,8/9/2025,834,South,100,40889,Distributor,Wholesale,,,,,,
599,8/2/2024,316,North,96,21992.64,Retail,Store,,,,,,
600,1/2/2024,714,West,13,1058.59,Online,Store,,,,,,
601,11/1/2025,175,South,37,14055.19,Distributor,E-Commerce,,,,,,
602,12/21/2025,187,North,18,2503.98,Distributor,Wholesale,,,,,,
603,8/5/2024,768,South,24,3370.08,Retail,Store,,,,,,
604,2/22/2025,640,North,57,18928.56,Online,E-Commerce,,,,,,
605,3/22/2024,128,East,38,3365.66,Retail,Store,,,,,,
606,1/31/2024,497,North,75,11673.75,Retail,E-Commerce,,,,,,
607,9/29/2024,682,North,97,46545.45,Retail,E-Commerce,,,,,,
608,6/18/2025,533,East,1,219.05,Distributor,Store,,,,,,
609,12/11/2024,380,East,78,18973.5,Distributor,E-Commerce,,,,,,
610,1/4/2025,626,North,86,19720.66,Distributor,Store,,,,,,
611,4/12/2024,716,West,1,255.61,Online,E-Commerce,,,,,,
612,1/27/2024,544,East,78,8213.4,Online,E-Commerce,,,,,,
613,1/12/2025,675,West,58,19039.08,Online,Store,,,,,,
614,11/7/2025,654,East,25,1285.25,Retail,Wholesale,,,,,,
615,1/3/2025,754,East,6,2917.92,Online,Store,,,,,,
616,8/27/2024,757,North,78,20907.12,Distributor,Store,,,,,,
617,5/2/2025,927,North,85,37034.5,Online,Store,,,,,,
618,10/27/2024,147,North,78,10746.84,Retail,Store,,,,,,
619,3/30/2024,562,West,39,16557.84,Retail,Store,,,,,,
620,4/28/2024,247,South,62,21587.78,Retail,E-Commerce,,,,,,
621,11/6/2025,446,North,90,8121.6,Retail,Store,,,,,,
622,1/27/2025,737,East,99,17439.84,Online,Store,,,,,,
623,11/17/2025,945,West,16,5591.36,Retail,Wholesale,,,,,,
624,12/6/2024,785,North,29,13609.7,Online,Store,,,,,,
625,1/21/2025,743,West,92,35359.28,Online,Wholesale,,,,,,
626,7/29/2025,229,East,56,23172.8,Retail,Store,,,,,,
627,3/30/2024,759,South,15,1351.65,Online,E-Commerce,,,,,,
628,8/9/2025,321,West,48,5152.32,Online,Wholesale,,,,,,
629,1/2/2024,549,South,40,3114,Distributor,Store,,,,,,
630,11/23/2024,696,South,99,21211.74,Online,Wholesale,,,,,,
631,9/8/2025,405,North,76,11396.96,Online,Store,,,,,,
632,11/19/2024,304,South,19,7928.13,Distributor,Wholesale,,,,,,
633,4/11/2025,150,North,19,6092.54,Online,Store,,,,,,
634,11/12/2024,127,East,65,32217.25,Online,Wholesale,,,,,,
635,5/4/2025,507,East,81,34255.71,Online,Store,,,,,,
636,3/1/2024,734,South,43,5104.96,Online,E-Commerce,,,,,,
637,12/18/2025,887,South,95,6996.75,Distributor,Wholesale,,,,,,
638,2/5/2025,676,South,39,19226.22,Retail,Wholesale,,,,,,
639,2/5/2025,485,East,44,10564.4,Distributor,Store,,,,,,
640,3/14/2024,290,South,68,25638.72,Online,Wholesale,,,,,,
641,2/7/2025,771,North,13,1415.83,Online,Store,,,,,,
642,4/13/2025,141,West,84,10387.44,Online,Store,,,,,,
643,10/25/2024,824,South,19,2743.41,Online,Wholesale,,,,,,
644,1/10/2024,590,North,47,17703.96,Online,E-Commerce,,,,,,
645,1/20/2025,173,North,55,19566.25,Retail,Store,,,,,,
646,4/30/2025,121,East,23,10931.44,Online,Store,,,,,,
647,6/1/2024,251,North,81,30387.15,Retail,E-Commerce,,,,,,
648,2/10/2025,611,South,63,11731.23,Online,Wholesale,,,,,,
649,1/19/2025,815,North,100,36131,Distributor,Wholesale,,,,,,
650,1/26/2025,456,East,36,12043.8,Retail,E-Commerce,,,,,,
651,4/29/2024,657,South,11,1154.12,Retail,Wholesale,,,,,,
652,8/9/2025,711,North,74,19666.98,Online,E-Commerce,,,,,,
653,1/28/2025,720,West,62,30998.76,Distributor,Wholesale,,,,,,
654,5/8/2024,731,South,13,2552.55,Distributor,Wholesale,,,,,,
655,1/21/2024,550,West,51,15311.73,Retail,Wholesale,,,,,,
656,8/21/2025,810,North,69,25612.11,Retail,Wholesale,,,,,,
657,4/30/2024,712,South,24,10509.6,Retail,Wholesale,,,,,,
658,4/2/2025,132,South,41,4320.17,Online,E-Commerce,,,,,,
659,3/30/2024,772,North,72,11918.88,Retail,E-Commerce,,,,,,
660,6/2/2025,558,South,39,8330.4,Distributor,Wholesale,,,,,,
661,1/1/2024,969,East,32,5928.64,Online,Wholesale,,,,,,
662,3/31/2025,712,East,18,5574.24,Online,Store,,,,,,
663,9/12/2025,705,North,69,19304.13,Online,E-Commerce,,,,,,
664,8/30/2024,307,South,5,673.15,Retail,Wholesale,,,,,,
665,7/19/2025,285,South,28,8856.4,Online,Wholesale,,,,,,
666,3/8/2025,267,West,10,2974.3,Online,E-Commerce,,,,,,
667,2/13/2025,261,West,59,5160.14,Online,E-Commerce,,,,,,
668,7/2/2025,751,East,27,2207.25,Online,Wholesale,,,,,,
669,10/23/2025,578,South,25,9287.5,Distributor,E-Commerce,,,,,,
670,11/19/2024,988,South,56,12349.12,Retail,Store,,,,,,
671,5/7/2024,562,West,69,6865.5,Retail,Store,,,,,,
672,10/17/2025,342,East,12,2559.24,Retail,E-Commerce,,,,,,
673,10/7/2024,993,South,2,188.16,Distributor,E-Commerce,,,,,,
674,5/6/2024,897,East,23,6598.93,Online,Store,,,,,,
675,4/7/2024,586,East,68,14076.68,Online,Store,,,,,,
676,9/14/2025,175,East,13,5894.98,Distributor,E-Commerce,,,,,,
677,12/19/2024,808,West,95,33726.9,Distributor,Wholesale,,,,,,
678,5/10/2024,526,South,34,1845.18,Online,E-Commerce,,,,,,
679,5/26/2024,274,North,49,14964.6,Online,Wholesale,,,,,,
680,1/14/2025,695,West,91,36389.99,Online,Store,,,,,,
681,7/6/2024,818,West,57,28147.17,Online,Store,,,,,,
682,10/9/2024,736,South,55,15634.85,Distributor,Wholesale,,,,,,
683,3/30/2024,321,North,40,9317.2,Online,E-Commerce,,,,,,
684,3/19/2024,96,South,94,14853.88,Online,E-Commerce,,,,,,
685,3/27/2024,952,West,96,17148.48,Retail,Store,,,,,,
686,11/24/2025,140,West,66,30993.6,Distributor,Wholesale,,,,,,
687,12/2/2025,715,North,87,39118.68,Distributor,E-Commerce,,,,,,
688,9/23/2025,764,North,25,11497.5,Online,Store,,,,,,
689,12/20/2025,251,North,69,26727.15,Online,Store,,,,,,
690,6/21/2024,783,South,87,40766.46,Retail,E-Commerce,,,,,,
691,1/10/2025,976,North,18,5060.88,Distributor,Store,,,,,,
692,1/23/2025,116,East,22,4795.56,Online,E-Commerce,,,,,,
693,7/6/2025,298,East,99,43164.99,Distributor,Store,,,,,,
694,9/28/2024,647,West,28,1428.28,Retail,Store,,,,,,
695,10/20/2025,37,West,66,27824.28,Online,Store,,,,,,
696,2/28/2024,472,East,46,2421.9,Distributor,Store,,,,,,
697,4/19/2024,740,South,1,207.37,Distributor,Store,,,,,,
698,1/10/2024,203,North,13,3170.18,Online,Wholesale,,,,,,
699,6/6/2024,500,North,53,5603.69,Retail,Wholesale,,,,,,
700,9/13/2024,384,East,29,7592.49,Distributor,Store,,,,,,
701,7/5/2024,112,West,69,28648.11,Online,Store,,,,,,
702,6/14/2024,445,North,18,3765.24,Distributor,Wholesale,,,,,,
703,7/22/2024,42,South,15,2029.65,Distributor,Store,,,,,,
704,12/5/2024,204,West,5,610.7,Online,Store,,,,,,
705,5/1/2024,508,South,54,14584.32,Distributor,Store,,,,,,
706,5/28/2025,864,West,93,43300.8,Retail,E-Commerce,,,,,,
707,4/20/2024,353,North,3,320.28,Online,E-Commerce,,,,,,
708,2/23/2024,440,North,87,36838.41,Distributor,Store,,,,,,
709,10/23/2024,780,West,37,9940.79,Retail,Wholesale,,,,,,
710,6/5/2024,256,East,94,26325.64,Retail,Store,,,,,,
711,12/18/2025,440,South,32,11195.2,Distributor,Wholesale,,,,,,
712,4/15/2024,626,South,90,34083.9,Retail,Wholesale,,,,,,
713,10/6/2025,124,South,82,9588.26,Distributor,E-Commerce,,,,,,
714,10/7/2024,437,North,25,11702.25,Online,E-Commerce,,,,,,
715,4/3/2024,538,East,7,1548.12,Online,Wholesale,,,,,,
716,8/24/2024,491,North,29,5837.12,Online,Store,,,,,,
717,10/21/2025,276,East,7,1308.51,Distributor,Store,,,,,,
718,12/29/2025,917,North,54,8701.56,Retail,E-Commerce,,,,,,
719,1/1/2024,330,South,7,2430.33,Distributor,Store,,,,,,
720,10/13/2024,190,East,78,7436.52,Distributor,Store,,,,,,
721,12/8/2024,686,North,39,3907.41,Online,Wholesale,,,,,,
722,5/13/2024,830,East,43,9127.18,Online,Wholesale,,,,,,
723,6/25/2025,666,East,78,16943.16,Retail,Wholesale,,,,,,
724,1/28/2025,134,North,12,5390.88,Retail,Wholesale,,,,,,
725,11/1/2025,457,North,25,3420.5,Retail,Wholesale,,,,,,
726,9/25/2025,486,South,44,8169.04,Online,Wholesale,,,,,,
727,6/6/2024,429,East,6,645.12,Online,Store,,,,,,
728,1/9/2025,121,West,58,19339.52,Retail,Store,,,,,,
729,3/5/2025,516,North,68,31898.8,Retail,Wholesale,,,,,,
730,10/7/2024,297,North,90,43683.3,Online,E-Commerce,,,,,,
731,12/11/2025,408,West,25,9583,Online,Wholesale,,,,,,
732,6/9/2025,769,West,10,1244.8,Online,Store,,,,,,
733,2/14/2025,189,North,78,13429.26,Retail,Wholesale,,,,,,
734,8/11/2024,901,West,76,27627.52,Online,Wholesale,,,,,,
735,6/21/2025,226,East,34,6342.02,Online,Store,,,,,,
736,7/19/2025,47,South,16,2032,Distributor,E-Commerce,,,,,,
737,10/16/2025,285,South,19,9004.48,Distributor,E-Commerce,,,,,,
738,10/19/2025,216,North,32,15849.28,Retail,Wholesale,,,,,,
739,12/21/2024,378,East,81,26107.92,Retail,Wholesale,,,,,,
740,7/16/2025,419,East,34,12747.96,Distributor,E-Commerce,,,,,,
741,10/2/2025,225,East,2,841.54,Retail,Store,,,,,,
742,1/17/2024,889,North,69,23859.51,Online,Wholesale,,,,,,
743,12/5/2025,264,South,49,23301.95,Distributor,E-Commerce,,,,,,
744,11/28/2024,645,West,35,4961.6,Retail,Store,,,,,,
745,8/25/2024,378,South,94,35422.02,Distributor,E-Commerce,,,,,,
746,5/22/2025,836,South,24,6161.52,Retail,Wholesale,,,,,,
747,5/17/2025,289,North,94,12330.92,Distributor,E-Commerce,,,,,,
748,6/30/2024,193,North,51,18325.32,Retail,E-Commerce,,,,,,
749,3/12/2025,661,West,32,8152.32,Retail,Wholesale,,,,,,
750,6/23/2025,828,North,18,6786.72,Online,E-Commerce,,,,,,
751,1/21/2025,847,North,50,2966,Online,E-Commerce,,,,,,
752,5/15/2024,275,South,32,12689.6,Online,Wholesale,,,,,,
753,1/14/2024,109,East,2,961.86,Online,E-Commerce,,,,,,
754,7/26/2024,577,West,18,4791.42,Retail,Store,,,,,,
755,12/5/2024,58,East,62,7410.86,Online,Wholesale,,,,,,
756,5/6/2024,106,East,3,1263.66,Retail,Wholesale,,,,,,
757,3/1/2025,230,North,19,960.26,Retail,Store,,,,,,
758,1/29/2025,294,South,19,3970.81,Online,Store,,,,,,
759,12/4/2025,116,West,92,38663,Retail,E-Commerce,,,,,,
760,8/17/2024,289,East,14,6725.74,Retail,Wholesale,,,,,,
