Inventory_ID,Product_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Safety_Stock,Last_Updated,,,,,,,
515,671,22,1886,734,488,4/15/2026,,,,,,,
516,315,1,2308,822,369,4/18/2026,,,,,,,
517,691,26,1108,371,222,2/14/2026,,,,,,,
518,717,23,1971,475,148,2/18/2026,,,,,,,
519,195,8,4914,684,454,3/25/2026,,,,,,,
520,313,21,1287,518,111,2/13/2026,,,,,,,
521,289,30,3128,684,212,4/11/2026,,,,,,,
522,122,18,2437,568,362,2/28/2026,,,,,,,
523,135,13,1522,173,187,2/28/2026,,,,,,,
524,23,13,962,658,132,3/24/2026,,,,,,,
525,413,16,998,957,184,4/16/2026,,,,,,,
526,500,23,1017,337,107,3/24/2026,,,,,,,
527,813,20,3541,576,462,3/10/2026,,,,,,,
528,896,13,3561,129,328,4/20/2026,,,,,,,
529,136,5,3837,124,90,3/28/2026,,,,,,,
530,944,13,1741,803,371,5/2/2026,,,,,,,
531,354,21,1937,950,67,3/6/2026,,,,,,,
532,880,24,2367,143,271,4/25/2026,,,,,,,
533,16,17,1546,492,290,3/19/2026,,,,,,,
534,123,21,2058,747,91,4/22/2026,,,,,,,
535,628,20,1587,266,60,2/25/2026,,,,,,,
536,610,11,4983,212,133,4/13/2026,,,,,,,
537,266,9,3180,643,279,3/9/2026,,,,,,,
538,791,10,4603,337,292,2/15/2026,,,,,,,
539,684,26,3053,514,103,3/19/2026,,,,,,,
540,994,29,3792,181,363,3/14/2026,,,,,,,
541,397,28,3319,759,342,4/25/2026,,,,,,,
542,550,23,1293,233,343,3/2/2026,,,,,,,
543,49,28,935,603,255,2/27/2026,,,,,,,
544,169,21,1364,776,54,5/2/2026,,,,,,,
545,175,12,1016,162,342,2/13/2026,,,,,,,
546,425,21,2622,989,156,4/6/2026,,,,,,,
547,564,2,1127,520,392,4/17/2026,,,,,,,
548,37,12,1141,919,118,5/10/2026,,,,,,,
549,175,9,2597,981,267,3/29/2026,,,,,,,
550,589,13,4739,325,243,2/12/2026,,,,,,,
551,382,5,3070,594,94,3/10/2026,,,,,,,
552,818,14,3337,263,159,4/29/2026,,,,,,,
553,212,9,4122,695,254,5/11/2026,,,,,,,
554,997,27,2438,929,166,3/6/2026,,,,,,,
555,647,15,2728,134,82,2/17/2026,,,,,,,
556,313,27,3983,316,479,5/11/2026,,,,,,,
557,414,28,1890,607,185,4/18/2026,,,,,,,
558,613,18,906,127,451,5/6/2026,,,,,,,
559,557,15,2882,653,152,2/25/2026,,,,,,,
560,746,12,4551,868,440,2/19/2026,,,,,,,
561,843,18,534,390,266,2/28/2026,,,,,,,
562,649,7,1600,371,361,4/15/2026,,,,,,,
563,294,28,138,274,210,4/8/2026,,,,,,,
564,823,12,1142,671,229,3/1/2026,,,,,,,
565,327,2,1529,794,309,3/15/2026,,,,,,,
566,125,6,3307,875,285,2/23/2026,,,,,,,
567,446,11,118,508,281,3/24/2026,,,,,,,
568,825,12,1742,154,291,3/5/2026,,,,,,,
569,555,29,3316,480,252,3/25/2026,,,,,,,
570,107,11,3147,156,492,5/7/2026,,,,,,,
571,295,28,390,830,66,3/21/2026,,,,,,,
572,572,8,2037,932,273,3/27/2026,,,,,,,
573,794,2,2829,140,457,5/4/2026,,,,,,,
574,355,10,4487,338,168,3/14/2026,,,,,,,
575,756,4,286,372,104,4/18/2026,,,,,,,
576,909,9,3139,206,289,4/21/2026,,,,,,,
577,865,4,1205,741,433,3/6/2026,,,,,,,
578,301,17,999,160,327,4/20/2026,,,,,,,
579,573,19,4163,912,131,3/22/2026,,,,,,,
580,272,4,1661,709,136,5/4/2026,,,,,,,
581,741,26,416,933,300,5/1/2026,,,,,,,
582,584,28,3325,515,483,2/21/2026,,,,,,,
583,843,16,299,671,416,2/11/2026,,,,,,,
584,145,3,3220,101,107,3/22/2026,,,,,,,
585,273,24,2831,541,260,3/3/2026,,,,,,,
586,893,28,291,131,272,3/7/2026,,,,,,,
587,475,22,3988,216,222,3/23/2026,,,,,,,
588,189,12,1705,755,492,5/10/2026,,,,,,,
589,307,29,3002,503,473,4/5/2026,,,,,,,
590,174,25,2184,290,94,3/13/2026,,,,,,,
591,112,5,3464,892,390,4/23/2026,,,,,,,
592,5,27,4872,735,457,4/23/2026,,,,,,,
593,222,23,4763,633,496,4/3/2026,,,,,,,
594,119,15,497,579,287,4/26/2026,,,,,,,
595,797,7,2342,995,365,5/10/2026,,,,,,,
596,758,8,3791,422,119,3/2/2026,,,,,,,
597,539,3,1784,687,361,4/11/2026,,,,,,,
598,128,25,2440,395,300,3/14/2026,,,,,,,
599,248,22,3242,559,80,2/18/2026,,,,,,,
600,163,7,3390,123,84,4/14/2026,,,,,,,
601,674,13,491,692,235,3/22/2026,,,,,,,
602,804,29,3034,695,196,5/10/2026,,,,,,,
603,564,12,2770,906,136,3/17/2026,,,,,,,
604,196,30,210,944,374,4/29/2026,,,,,,,
605,80,12,2656,888,451,2/14/2026,,,,,,,
606,800,1,4626,482,440,4/30/2026,,,,,,,
607,507,18,4119,254,72,4/22/2026,,,,,,,
608,749,4,3282,225,366,3/5/2026,,,,,,,
609,730,2,3296,313,382,3/24/2026,,,,,,,
610,754,29,1242,827,368,2/13/2026,,,,,,,
611,342,3,1059,483,116,3/22/2026,,,,,,,
612,353,13,1389,162,72,4/13/2026,,,,,,,
613,246,14,3496,637,395,2/24/2026,,,,,,,
614,334,21,1359,290,297,5/5/2026,,,,,,,
615,942,26,1812,870,419,4/8/2026,,,,,,,
616,791,15,4238,638,73,2/16/2026,,,,,,,
617,170,2,2607,431,444,2/27/2026,,,,,,,
618,691,25,4255,316,213,4/23/2026,,,,,,,
619,270,1,3573,955,176,2/24/2026,,,,,,,
620,132,16,269,127,462,4/26/2026,,,,,,,
621,640,30,484,462,221,2/25/2026,,,,,,,
622,921,12,3751,649,121,2/17/2026,,,,,,,
623,858,14,571,380,305,3/10/2026,,,,,,,
624,707,16,1125,118,174,4/7/2026,,,,,,,
625,917,23,4083,879,415,3/8/2026,,,,,,,
626,687,22,4485,287,427,2/24/2026,,,,,,,
627,948,20,258,814,391,4/20/2026,,,,,,,
628,333,12,3028,951,458,5/7/2026,,,,,,,
629,427,19,2431,905,244,3/20/2026,,,,,,,
630,887,2,1314,630,155,2/17/2026,,,,,,,
631,241,20,4862,888,410,4/21/2026,,,,,,,
632,758,5,1836,320,323,2/25/2026,,,,,,,
633,864,26,4053,784,180,5/6/2026,,,,,,,
634,395,15,2254,679,460,4/2/2026,,,,,,,
635,564,1,1455,686,275,4/16/2026,,,,,,,
636,443,1,3899,970,493,3/22/2026,,,,,,,
637,691,5,1303,252,350,3/14/2026,,,,,,,
638,304,13,1232,587,83,3/18/2026,,,,,,,
639,762,4,1493,890,199,4/24/2026,,,,,,,
640,936,30,2306,163,427,3/15/2026,,,,,,,
641,823,2,2556,982,448,2/16/2026,,,,,,,
642,597,28,4724,536,239,3/1/2026,,,,,,,
643,692,15,367,684,118,2/16/2026,,,,,,,
644,598,29,489,528,64,5/3/2026,,,,,,,
645,518,15,1081,348,276,2/24/2026,,,,,,,
646,205,21,2544,932,118,3/26/2026,,,,,,,
647,433,26,1568,569,91,3/5/2026,,,,,,,
648,853,28,1071,188,325,3/23/2026,,,,,,,
649,214,21,1546,990,82,3/3/2026,,,,,,,
650,633,20,3667,761,76,4/25/2026,,,,,,,
651,710,17,4878,119,461,2/21/2026,,,,,,,
652,857,28,1122,236,175,5/6/2026,,,,,,,
653,981,12,4470,882,380,2/24/2026,,,,,,,
654,783,7,506,967,167,3/20/2026,,,,,,,
655,984,29,2501,125,468,5/1/2026,,,,,,,
656,254,6,650,115,128,2/17/2026,,,,,,,
657,75,2,4077,202,233,4/28/2026,,,,,,,
658,795,29,1273,840,287,3/19/2026,,,,,,,
659,941,17,3116,295,356,2/24/2026,,,,,,,
660,277,26,900,290,484,4/17/2026,,,,,,,
661,747,26,1441,644,455,3/18/2026,,,,,,,
662,818,29,782,677,423,2/23/2026,,,,,,,
663,282,25,3692,115,404,5/9/2026,,,,,,,
664,167,24,2718,521,311,4/27/2026,,,,,,,
665,4,18,3895,855,486,3/2/2026,,,,,,,
666,734,2,2518,532,155,3/27/2026,,,,,,,
667,49,19,1658,127,171,2/13/2026,,,,,,,
668,709,28,3397,728,72,4/27/2026,,,,,,,
669,557,30,859,259,164,3/16/2026,,,,,,,
670,329,22,1382,427,262,4/26/2026,,,,,,,
671,876,8,3542,782,259,3/24/2026,,,,,,,
672,970,13,1332,227,229,3/13/2026,,,,,,,
673,721,24,2953,728,373,3/20/2026,,,,,,,
674,554,21,1809,853,118,5/2/2026,,,,,,,
675,518,2,2244,605,329,2/18/2026,,,,,,,
676,185,22,3608,695,359,4/12/2026,,,,,,,
677,822,27,2892,280,214,3/22/2026,,,,,,,
678,350,19,3993,846,346,4/13/2026,,,,,,,
679,525,22,1867,111,499,3/8/2026,,,,,,,
680,587,18,219,856,388,3/15/2026,,,,,,,
681,62,27,1646,981,246,4/21/2026,,,,,,,
682,110,12,2923,710,327,4/3/2026,,,,,,,
683,59,4,4706,920,288,3/21/2026,,,,,,,
684,840,20,1324,616,350,3/11/2026,,,,,,,
685,834,13,272,264,59,4/19/2026,,,,,,,
686,718,1,147,263,89,5/10/2026,,,,,,,
687,970,28,835,968,432,4/20/2026,,,,,,,
688,512,11,974,756,209,3/22/2026,,,,,,,
689,950,16,3375,852,480,5/11/2026,,,,,,,
690,92,25,2343,246,286,2/13/2026,,,,,,,
691,614,13,2888,535,135,2/28/2026,,,,,,,
692,916,27,2505,644,373,4/11/2026,,,,,,,
693,396,21,3324,483,468,5/9/2026,,,,,,,
694,970,8,165,303,224,3/31/2026,,,,,,,
695,374,19,3555,133,123,5/9/2026,,,,,,,
696,476,22,4310,870,364,3/7/2026,,,,,,,
697,494,20,2335,421,493,3/19/2026,,,,,,,
698,474,16,3546,440,408,4/6/2026,,,,,,,
699,463,6,877,741,72,4/1/2026,,,,,,,
700,146,23,71,353,287,4/2/2026,,,,,,,
701,67,13,4524,617,197,3/19/2026,,,,,,,
702,910,6,2352,482,136,5/4/2026,,,,,,,
703,821,11,3926,744,208,5/5/2026,,,,,,,
704,410,20,2237,104,74,4/28/2026,,,,,,,
705,371,14,865,990,188,3/17/2026,,,,,,,
706,717,12,1480,230,494,5/6/2026,,,,,,,
707,424,20,1336,210,297,2/22/2026,,,,,,,
708,937,4,3801,427,311,3/26/2026,,,,,,,
709,751,13,413,157,107,5/7/2026,,,,,,,
710,486,3,685,907,55,2/27/2026,,,,,,,
711,227,26,2288,216,115,3/29/2026,,,,,,,
712,612,9,2950,232,95,4/2/2026,,,,,,,
713,460,4,4964,991,414,4/30/2026,,,,,,,
714,359,9,2007,901,347,5/1/2026,,,,,,,
715,968,18,962,817,406,3/17/2026,,,,,,,
716,753,8,511,777,143,5/10/2026,,,,,,,
717,110,22,2950,164,392,3/14/2026,,,,,,,
718,879,22,2081,335,172,4/30/2026,,,,,,,
719,833,3,318,382,203,3/10/2026,,,,,,,
720,896,15,2466,915,130,5/11/2026,,,,,,,
721,616,2,3537,508,119,3/26/2026,,,,,,,
722,464,27,4670,622,184,5/9/2026,,,,,,,
723,657,4,1233,196,472,5/4/2026,,,,,,,
724,904,4,2061,345,55,4/27/2026,,,,,,,
725,835,9,159,453,265,4/12/2026,,,,,,,
726,908,3,2538,751,329,3/30/2026,,,,,,,
727,493,13,4194,991,121,4/23/2026,,,,,,,
728,487,18,2028,249,400,2/23/2026,,,,,,,
729,392,15,4211,554,185,3/4/2026,,,,,,,
730,621,3,3528,630,437,3/10/2026,,,,,,,
731,580,19,2238,435,473,2/15/2026,,,,,,,
732,419,26,3500,752,55,3/15/2026,,,,,,,
733,231,23,3283,500,343,2/24/2026,,,,,,,
734,331,28,4251,244,389,5/9/2026,,,,,,,
735,978,11,3183,224,332,2/28/2026,,,,,,,
736,952,2,4763,936,171,4/18/2026,,,,,,,
737,840,21,4386,241,247,4/15/2026,,,,,,,
738,277,19,3418,814,338,4/25/2026,,,,,,,
739,534,3,2877,304,398,2/15/2026,,,,,,,
740,829,5,2293,851,321,4/7/2026,,,,,,,
741,312,18,904,818,210,3/8/2026,,,,,,,
742,961,17,4779,716,78,3/26/2026,,,,,,,
743,770,21,3218,262,294,4/17/2026,,,,,,,
744,665,15,3361,425,168,4/14/2026,,,,,,,
745,329,7,2628,285,360,4/10/2026,,,,,,,
746,453,30,1662,813,350,5/3/2026,,,,,,,
747,809,27,4504,595,391,5/5/2026,,,,,,,
748,993,3,3993,113,305,4/24/2026,,,,,,,
749,984,1,4400,149,318,3/12/2026,,,,,,,
750,66,11,4723,880,283,4/15/2026,,,,,,,
751,385,14,2814,348,473,3/2/2026,,,,,,,
752,712,11,4490,744,270,2/22/2026,,,,,,,
753,278,17,3038,926,123,4/22/2026,,,,,,,
754,946,30,2521,769,455,4/21/2026,,,,,,,
755,512,2,2902,292,397,4/17/2026,,,,,,,
756,265,21,597,227,475,3/3/2026,,,,,,,
757,308,5,3843,453,244,3/20/2026,,,,,,,
758,595,26,3252,185,69,2/27/2026,,,,,,,
759,17,30,2675,234,494,4/14/2026,,,,,,,
760,350,30,4198,101,331,4/27/2026,,,,,,,
761,360,17,4870,409,350,3/7/2026,,,,,,,
762,625,18,1241,208,291,4/18/2026,,,,,,,
763,68,5,2395,816,229,3/14/2026,,,,,,,
764,183,15,2578,641,460,2/28/2026,,,,,,,
765,226,18,4525,774,181,3/24/2026,,,,,,,
766,577,5,1890,518,490,4/26/2026,,,,,,,
767,991,29,1954,970,63,2/22/2026,,,,,,,
768,668,7,4807,803,269,4/16/2026,,,,,,,
769,365,3,2497,493,357,4/28/2026,,,,,,,
770,971,28,4099,436,352,4/21/2026,,,,,,,
771,154,27,4868,478,95,3/26/2026,,,,,,,
772,368,25,849,209,482,3/28/2026,,,,,,,
773,568,20,4099,801,92,2/15/2026,,,,,,,
774,898,8,834,842,83,5/9/2026,,,,,,,
775,699,20,4950,100,81,5/10/2026,,,,,,,
776,544,7,601,778,127,3/3/2026,,,,,,,
777,787,24,4332,106,413,3/15/2026,,,,,,,
778,501,22,3658,164,411,4/19/2026,,,,,,,
779,342,23,985,794,483,2/24/2026,,,,,,,
780,301,22,2767,564,473,3/31/2026,,,,,,,
781,278,20,3004,999,352,3/20/2026,,,,,,,
782,172,23,434,518,419,5/4/2026,,,,,,,
783,667,9,4233,554,145,4/1/2026,,,,,,,
784,309,22,247,818,308,3/19/2026,,,,,,,
785,382,25,111,471,305,5/6/2026,,,,,,,
786,704,22,1680,954,219,2/19/2026,,,,,,,
787,928,30,3209,973,354,3/15/2026,,,,,,,
788,872,6,703,383,416,4/10/2026,,,,,,,
789,527,16,1101,290,77,4/24/2026,,,,,,,
790,668,5,3351,801,103,2/27/2026,,,,,,,
791,792,20,927,255,429,3/18/2026,,,,,,,
792,257,6,3601,729,250,3/31/2026,,,,,,,
793,973,30,2659,277,262,2/19/2026,,,,,,,
794,907,8,1040,328,299,3/9/2026,,,,,,,
795,417,28,739,569,363,3/29/2026,,,,,,,
796,661,8,2863,991,361,4/29/2026,,,,,,,
797,515,11,879,987,76,3/4/2026,,,,,,,
798,804,6,3843,303,479,2/21/2026,,,,,,,
799,275,7,809,962,301,3/13/2026,,,,,,,
800,662,20,1490,436,175,4/10/2026,,,,,,,
801,820,28,4498,941,59,3/29/2026,,,,,,,
802,654,13,2441,120,215,3/4/2026,,,,,,,
803,760,3,4419,812,353,2/28/2026,,,,,,,
804,96,29,4575,856,166,5/8/2026,,,,,,,
805,661,29,1089,636,415,5/9/2026,,,,,,,
806,878,16,3060,319,424,4/21/2026,,,,,,,
807,98,27,1138,113,275,3/13/2026,,,,,,,
808,798,18,1193,497,194,4/27/2026,,,,,,,
809,549,7,2937,261,429,4/1/2026,,,,,,,
810,432,5,543,384,278,4/21/2026,,,,,,,
811,630,22,1565,782,410,4/4/2026,,,,,,,
812,521,6,895,795,299,4/15/2026,,,,,,,
813,170,26,572,942,249,3/22/2026,,,,,,,
814,915,10,4182,858,407,4/10/2026,,,,,,,
815,826,4,3703,518,60,4/30/2026,,,,,,,
816,369,23,2144,672,398,5/4/2026,,,,,,,
817,266,3,1526,842,444,2/21/2026,,,,,,,
818,181,11,916,955,228,4/25/2026,,,,,,,
819,956,11,2205,880,87,3/22/2026,,,,,,,
820,382,20,654,420,464,4/11/2026,,,,,,,
821,376,27,387,712,52,3/11/2026,,,,,,,
822,720,6,4059,460,241,4/20/2026,,,,,,,
823,71,12,4472,808,249,3/20/2026,,,,,,,
824,500,16,2398,734,116,4/3/2026,,,,,,,
825,219,9,3927,752,303,3/12/2026,,,,,,,
826,651,25,4225,355,165,2/21/2026,,,,,,,
827,573,25,3589,165,229,5/2/2026,,,,,,,
828,516,16,780,869,161,4/24/2026,,,,,,,
829,936,14,1146,239,484,3/30/2026,,,,,,,
830,27,13,4457,520,341,3/6/2026,,,,,,,
831,686,1,2942,461,162,3/19/2026,,,,,,,
832,859,1,96,784,487,4/23/2026,,,,,,,
833,120,19,1536,574,115,3/15/2026,,,,,,,
834,934,26,1533,712,156,3/15/2026,,,,,,,
835,783,25,818,459,416,2/13/2026,,,,,,,
836,246,17,416,911,231,3/31/2026,,,,,,,
837,651,10,4556,861,95,4/7/2026,,,,,,,
838,644,25,1651,787,225,2/13/2026,,,,,,,
839,965,15,2801,988,255,3/5/2026,,,,,,,
840,504,11,92,683,196,3/21/2026,,,,,,,
841,896,25,2855,732,373,3/24/2026,,,,,,,
842,679,7,1092,486,313,4/11/2026,,,,,,,
843,865,15,2107,205,241,4/16/2026,,,,,,,
844,1000,8,231,930,180,2/22/2026,,,,,,,
845,635,5,1936,170,465,3/19/2026,,,,,,,
846,131,10,1810,212,223,3/23/2026,,,,,,,
847,706,30,1109,627,372,5/11/2026,,,,,,,
848,8,20,463,779,486,4/4/2026,,,,,,,
849,397,4,4856,157,316,3/12/2026,,,,,,,
850,482,27,335,350,404,5/8/2026,,,,,,,
851,624,27,84,769,401,3/7/2026,,,,,,,
852,476,13,3941,439,106,4/28/2026,,,,,,,
853,948,4,4565,346,356,3/27/2026,,,,,,,
854,934,25,2239,583,427,3/12/2026,,,,,,,
855,145,14,4734,284,283,3/16/2026,,,,,,,
856,243,7,988,241,106,3/3/2026,,,,,,,
857,752,10,3998,488,122,4/21/2026,,,,,,,
858,855,18,3626,998,453,3/7/2026,,,,,,,
859,464,15,129,562,372,2/16/2026,,,,,,,
860,717,23,1999,406,336,4/14/2026,,,,,,,
861,261,26,2181,814,323,3/24/2026,,,,,,,
862,426,23,1515,591,134,4/28/2026,,,,,,,
863,644,12,1139,710,258,4/19/2026,,,,,,,
864,769,7,3542,402,83,3/12/2026,,,,,,,
865,9,24,3826,597,423,2/17/2026,,,,,,,
866,985,8,3403,897,173,3/5/2026,,,,,,,
867,452,7,146,575,130,5/1/2026,,,,,,,
868,398,1,685,124,169,4/15/2026,,,,,,,
869,77,10,492,117,495,3/30/2026,,,,,,,
870,394,5,2814,756,162,5/7/2026,,,,,,,
871,650,6,3503,585,84,4/19/2026,,,,,,,
872,356,25,1922,569,360,2/15/2026,,,,,,,
873,920,19,3452,704,152,4/4/2026,,,,,,,
874,261,20,2157,852,421,3/26/2026,,,,,,,
875,772,1,716,548,209,2/26/2026,,,,,,,
876,824,30,882,759,120,4/14/2026,,,,,,,
877,829,14,3395,160,326,5/3/2026,,,,,,,
878,740,8,2565,821,180,3/17/2026,,,,,,,
879,713,11,4885,637,372,3/8/2026,,,,,,,
880,796,5,2432,885,347,4/19/2026,,,,,,,
881,881,24,281,553,123,3/7/2026,,,,,,,
882,608,19,2815,616,434,3/5/2026,,,,,,,
883,950,10,1437,101,469,4/17/2026,,,,,,,
884,261,1,4366,767,346,2/18/2026,,,,,,,
885,377,19,3750,233,153,3/12/2026,,,,,,,
886,293,25,2225,308,103,3/15/2026,,,,,,,
887,705,25,2843,933,243,4/3/2026,,,,,,,
888,186,21,4683,780,477,3/9/2026,,,,,,,
889,614,2,1676,269,491,3/4/2026,,,,,,,
890,300,10,2418,960,408,3/30/2026,,,,,,,
891,205,8,1798,965,231,3/20/2026,,,,,,,
892,27,3,59,408,272,4/18/2026,,,,,,,
893,843,15,3421,629,262,3/2/2026,,,,,,,
894,808,14,3579,675,277,5/2/2026,,,,,,,
895,845,17,4381,208,235,4/23/2026,,,,,,,
896,123,19,4185,554,440,4/12/2026,,,,,,,
897,746,11,388,603,280,3/13/2026,,,,,,,
898,362,29,3246,490,354,3/20/2026,,,,,,,
899,20,4,4676,185,357,2/11/2026,,,,,,,
900,588,10,3953,811,203,2/17/2026,,,,,,,
901,140,4,1755,187,155,4/23/2026,,,,,,,
902,724,19,1284,348,311,4/3/2026,,,,,,,
903,130,5,4238,348,356,3/17/2026,,,,,,,
904,151,24,1975,756,120,2/12/2026,,,,,,,
905,583,27,4371,555,307,4/11/2026,,,,,,,
906,330,29,2395,274,203,4/6/2026,,,,,,,
907,446,15,367,532,464,3/26/2026,,,,,,,
908,824,19,1123,251,500,3/18/2026,,,,,,,
909,700,1,4146,577,493,4/12/2026,,,,,,,
910,585,25,172,549,469,3/22/2026,,,,,,,
911,702,28,1984,418,311,5/6/2026,,,,,,,
912,670,11,461,381,96,3/14/2026,,,,,,,
913,628,12,1634,651,265,3/13/2026,,,,,,,
914,193,22,87,461,318,2/23/2026,,,,,,,
915,225,26,1370,298,384,2/13/2026,,,,,,,
916,48,7,4640,982,426,4/1/2026,,,,,,,
917,863,6,215,457,373,4/27/2026,,,,,,,
918,118,6,4223,916,226,2/11/2026,,,,,,,
919,260,5,4989,499,498,4/30/2026,,,,,,,
920,352,23,4892,793,367,5/3/2026,,,,,,,
921,200,16,4218,992,478,2/14/2026,,,,,,,
922,703,20,891,629,229,3/23/2026,,,,,,,
923,666,27,2210,571,490,3/17/2026,,,,,,,
924,601,28,4572,773,258,5/4/2026,,,,,,,
925,433,28,4974,991,486,5/7/2026,,,,,,,
926,428,12,4775,610,412,4/4/2026,,,,,,,
927,640,9,3197,187,198,3/19/2026,,,,,,,
928,896,19,2837,226,260,4/24/2026,,,,,,,
929,877,18,2446,110,353,2/22/2026,,,,,,,
930,918,5,3447,934,219,3/22/2026,,,,,,,
931,716,1,593,636,226,3/16/2026,,,,,,,
932,740,11,90,670,73,5/2/2026,,,,,,,
933,56,6,2756,884,271,2/21/2026,,,,,,,
934,407,4,4653,333,497,2/16/2026,,,,,,,
935,825,2,3405,585,59,2/23/2026,,,,,,,
936,193,11,926,399,117,5/2/2026,,,,,,,
937,439,2,1729,699,85,3/30/2026,,,,,,,
938,374,13,3088,937,382,4/16/2026,,,,,,,
939,467,28,3813,653,106,4/6/2026,,,,,,,
940,425,27,588,285,259,2/22/2026,,,,,,,
941,974,5,3841,240,352,2/24/2026,,,,,,,
942,908,21,2389,165,220,3/1/2026,,,,,,,
943,848,21,566,794,377,3/18/2026,,,,,,,
944,366,25,2457,317,99,3/18/2026,,,,,,,
945,360,6,517,390,211,3/8/2026,,,,,,,
946,396,13,4007,740,63,2/20/2026,,,,,,,
947,766,3,712,950,351,2/21/2026,,,,,,,
948,863,2,4080,994,483,5/7/2026,,,,,,,
949,193,8,293,768,167,4/21/2026,,,,,,,
950,458,30,1669,706,65,4/24/2026,,,,,,,
951,877,6,2743,854,53,2/22/2026,,,,,,,
952,551,28,3893,271,481,4/9/2026,,,,,,,
953,206,27,2921,287,420,4/18/2026,,,,,,,
954,54,4,806,628,52,3/30/2026,,,,,,,
955,842,20,2779,727,135,4/5/2026,,,,,,,
956,796,16,508,540,69,4/27/2026,,,,,,,
957,937,26,3992,925,128,3/21/2026,,,,,,,
958,63,16,565,300,412,3/23/2026,,,,,,,
959,416,20,1148,589,83,4/5/2026,,,,,,,
960,157,9,3234,559,308,5/1/2026,,,,,,,
961,335,26,3169,190,197,3/12/2026,,,,,,,
962,228,14,1421,940,235,4/16/2026,,,,,,,
963,470,2,3316,522,446,2/19/2026,,,,,,,
964,305,6,460,838,217,4/11/2026,,,,,,,
965,917,30,4222,671,455,4/12/2026,,,,,,,
966,100,22,997,759,206,3/2/2026,,,,,,,
967,235,11,276,826,59,3/9/2026,,,,,,,
968,635,10,4910,234,406,3/29/2026,,,,,,,
969,316,21,4625,789,404,2/22/2026,,,,,,,
970,962,4,3966,388,78,3/11/2026,,,,,,,
971,563,8,4245,825,252,4/28/2026,,,,,,,
972,258,24,921,631,167,2/27/2026,,,,,,,
973,716,19,820,519,439,4/7/2026,,,,,,,
974,207,29,2427,907,91,4/13/2026,,,,,,,
975,82,15,456,336,479,4/7/2026,,,,,,,
976,827,22,1205,722,165,4/16/2026,,,,,,,
977,392,23,2533,671,153,3/14/2026,,,,,,,
978,811,12,4130,630,362,4/24/2026,,,,,,,
979,644,9,4003,323,384,3/27/2026,,,,,,,
980,255,23,1796,549,329,4/24/2026,,,,,,,
981,654,8,1887,395,319,2/24/2026,,,,,,,
982,731,28,3817,120,350,4/27/2026,,,,,,,
983,727,18,3486,228,56,4/12/2026,,,,,,,
984,633,19,1008,672,69,4/20/2026,,,,,,,
985,743,6,4737,984,461,4/23/2026,,,,,,,
986,209,2,551,870,184,3/8/2026,,,,,,,
987,946,9,1086,588,68,4/22/2026,,,,,,,
988,294,15,2385,710,83,2/17/2026,,,,,,,
989,762,16,1845,758,364,2/25/2026,,,,,,,
990,985,26,746,655,334,4/8/2026,,,,,,,
991,301,19,2090,379,215,3/26/2026,,,,,,,
992,317,14,2305,676,368,2/27/2026,,,,,,,
993,287,13,3077,768,285,3/3/2026,,,,,,,
994,989,29,761,289,105,2/17/2026,,,,,,,
995,253,11,1758,660,239,4/12/2026,,,,,,,
996,74,26,871,538,380,3/5/2026,,,,,,,
997,338,22,4998,992,232,3/23/2026,,,,,,,
998,292,2,422,936,352,3/31/2026,,,,,,,
999,307,4,1645,918,122,2/20/2026,,,,,,,
1000,908,23,2568,543,360,4/26/2026,,,,,,,
1001,914,16,2622,951,406,5/1/2026,,,,,,,
1002,605,29,4731,137,258,4/26/2026,,,,,,,
1003,3,17,385,173,309,3/25/2026,,,,,,,
1004,637,21,2162,730,172,2/23/2026,,,,,,,
1005,457,25,981,462,375,4/11/2026,,,,,,,
1006,994,4,620,608,459,3/4/2026,,,,,,,
1007,622,8,2760,477,316,3/11/2026,,,,,,,
1008,801,3,3560,458,283,4/19/2026,,,,,,,
1009,954,6,640,917,376,4/6/2026,,,,,,,
1010,357,22,4857,253,457,3/31/2026,,,,,,,
1011,787,7,3340,278,67,4/27/2026,,,,,,,
1012,953,22,647,383,200,4/30/2026,,,,,,,
1013,735,11,164,346,125,4/20/2026,,,,,,,
1014,399,28,3035,581,50,2/28/2026,,,,,,,
1015,811,6,4444,122,471,3/6/2026,,,,,,,
1016,306,22,2905,502,418,3/21/2026,,,,,,,
1017,229,18,4776,596,208,4/20/2026,,,,,,,
1018,506,1,4668,684,312,2/13/2026,,,,,,,
1019,802,6,4395,404,496,4/20/2026,,,,,,,
1020,804,25,4984,222,482,4/30/2026,,,,,,,
1021,779,29,2264,949,167,3/14/2026,,,,,,,
1022,181,13,1450,568,224,4/15/2026,,,,,,,
1023,321,21,1849,246,90,3/6/2026,,,,,,,
1024,739,26,3275,465,53,4/6/2026,,,,,,,
1025,761,2,4112,345,320,3/8/2026,,,,,,,
1026,74,7,737,214,357,3/26/2026,,,,,,,
1027,639,25,894,809,451,2/21/2026,,,,,,,
1028,134,27,3862,854,444,2/24/2026,,,,,,,
1029,794,6,4286,592,477,3/12/2026,,,,,,,
1030,159,28,2880,978,200,3/9/2026,,,,,,,
1031,171,15,868,965,283,3/26/2026,,,,,,,
1032,180,28,3086,256,393,4/16/2026,,,,,,,
1033,379,13,1192,178,180,4/23/2026,,,,,,,
