PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Date,Actual_Date,Quantity,PO_Status,,,,,,
348,71,501,8/26/2025,9/13/2025,9/12/2025,2848,Closed,,,,,,
349,63,219,10/4/2025,10/12/2025,10/12/2025,3933,Closed,,,,,,
350,138,497,9/14/2024,9/17/2024,9/18/2024,3805,Closed,,,,,,
351,191,257,6/3/2025,6/18/2025,6/19/2025,586,Closed,,,,,,
352,54,130,7/15/2025,7/23/2025,7/25/2025,3250,Open,,,,,,
353,168,874,6/19/2024,7/2/2024,7/5/2024,4769,Closed,,,,,,
354,103,804,7/8/2024,7/14/2024,7/14/2024,4484,Delayed,,,,,,
355,8,832,7/15/2025,7/22/2025,7/25/2025,3303,Open,,,,,,
356,70,119,3/9/2024,3/18/2024,3/24/2024,4827,Delayed,,,,,,
357,78,474,8/25/2024,9/5/2024,9/11/2024,2720,Open,,,,,,
358,55,748,1/7/2025,1/25/2025,1/23/2025,820,Open,,,,,,
359,131,22,7/25/2025,8/14/2025,8/18/2025,1922,Closed,,,,,,
360,44,72,5/12/2025,5/20/2025,5/22/2025,803,Delayed,,,,,,
361,174,874,7/21/2025,8/3/2025,8/1/2025,490,Delayed,,,,,,
362,55,136,12/2/2025,12/19/2025,12/19/2025,3799,Open,,,,,,
363,187,884,6/17/2025,7/5/2025,7/10/2025,1503,Delayed,,,,,,
364,199,438,6/21/2025,7/8/2025,7/11/2025,2726,Open,,,,,,
365,92,264,4/29/2024,5/4/2024,5/9/2024,1225,Open,,,,,,
366,78,483,3/15/2024,3/23/2024,3/27/2024,1790,Closed,,,,,,
367,108,756,5/13/2025,5/18/2025,5/24/2025,2856,Open,,,,,,
368,72,710,3/9/2025,3/15/2025,3/17/2025,3872,Open,,,,,,
369,99,595,8/30/2024,9/5/2024,9/8/2024,3067,Delayed,,,,,,
370,66,611,8/12/2024,8/28/2024,8/28/2024,4663,Open,,,,,,
371,9,504,9/24/2025,10/13/2025,10/11/2025,1738,Open,,,,,,
372,78,610,12/2/2024,12/17/2024,12/16/2024,3682,Closed,,,,,,
373,186,977,3/3/2025,3/14/2025,3/17/2025,2169,Closed,,,,,,
374,2,147,10/23/2025,11/12/2025,11/13/2025,4682,Delayed,,,,,,
375,72,753,6/3/2025,6/21/2025,6/22/2025,4044,Delayed,,,,,,
376,27,857,12/3/2024,12/23/2024,12/29/2024,2904,Delayed,,,,,,
377,164,544,2/29/2024,3/18/2024,3/21/2024,731,Delayed,,,,,,
378,149,68,8/16/2024,8/31/2024,9/4/2024,4142,Open,,,,,,
379,81,503,12/19/2024,12/29/2024,1/3/2025,643,Open,,,,,,
380,26,455,1/1/2024,1/20/2024,1/19/2024,2991,Delayed,,,,,,
381,81,334,3/17/2025,3/27/2025,4/1/2025,1992,Open,,,,,,
382,142,439,6/10/2025,6/14/2025,6/17/2025,4650,Closed,,,,,,
383,5,339,9/8/2025,9/14/2025,9/16/2025,4711,Closed,,,,,,
384,89,338,6/11/2025,6/21/2025,6/26/2025,3056,Closed,,,,,,
385,10,836,9/6/2025,9/22/2025,9/25/2025,831,Closed,,,,,,
386,133,893,5/24/2024,6/9/2024,6/11/2024,4564,Closed,,,,,,
387,196,320,11/18/2025,12/7/2025,12/12/2025,1566,Delayed,,,,,,
388,167,554,4/9/2024,4/23/2024,4/29/2024,4991,Open,,,,,,
389,34,405,9/12/2025,9/20/2025,9/26/2025,4378,Closed,,,,,,
390,50,614,10/14/2025,11/1/2025,11/4/2025,3095,Closed,,,,,,
391,47,377,10/30/2024,11/10/2024,11/11/2024,4203,Closed,,,,,,
392,164,125,4/21/2024,5/5/2024,5/8/2024,4538,Delayed,,,,,,
393,68,485,5/4/2024,5/17/2024,5/22/2024,266,Delayed,,,,,,
394,61,395,8/27/2025,9/4/2025,9/4/2025,3236,Closed,,,,,,
395,133,108,4/4/2024,4/22/2024,4/21/2024,3902,Delayed,,,,,,
396,65,224,8/10/2024,8/16/2024,8/21/2024,3871,Closed,,,,,,
397,38,818,4/14/2025,4/21/2025,4/21/2025,3380,Delayed,,,,,,
398,96,217,10/26/2025,11/11/2025,11/9/2025,2859,Open,,,,,,
399,151,110,1/31/2025,2/7/2025,2/12/2025,4136,Open,,,,,,
400,177,640,11/8/2024,11/12/2024,11/10/2024,1450,Closed,,,,,,
401,150,798,11/2/2024,11/15/2024,11/13/2024,1953,Delayed,,,,,,
402,100,295,2/14/2024,2/27/2024,3/4/2024,2974,Open,,,,,,
403,176,40,9/12/2024,9/15/2024,9/16/2024,3702,Delayed,,,,,,
404,5,25,12/25/2025,1/3/2026,1/2/2026,1806,Delayed,,,,,,
405,179,375,8/22/2024,8/25/2024,8/30/2024,3410,Open,,,,,,
406,46,723,8/8/2025,8/15/2025,8/20/2025,4496,Delayed,,,,,,
407,152,865,4/9/2024,4/14/2024,4/19/2024,4752,Closed,,,,,,
408,68,400,8/5/2025,8/23/2025,8/22/2025,3620,Delayed,,,,,,
409,176,997,11/13/2024,11/21/2024,11/24/2024,201,Open,,,,,,
410,10,531,12/18/2025,12/22/2025,12/28/2025,4641,Closed,,,,,,
411,61,571,2/9/2025,2/16/2025,2/14/2025,3568,Open,,,,,,
412,24,920,7/12/2025,7/29/2025,7/31/2025,1915,Delayed,,,,,,
413,6,55,1/8/2024,1/25/2024,1/23/2024,1513,Closed,,,,,,
414,58,113,6/30/2024,7/14/2024,7/14/2024,3722,Closed,,,,,,
415,107,626,5/5/2024,5/16/2024,5/15/2024,461,Open,,,,,,
416,85,180,12/26/2024,1/2/2025,1/3/2025,1828,Closed,,,,,,
417,123,901,7/17/2024,7/23/2024,7/22/2024,3658,Delayed,,,,,,
418,172,964,6/8/2024,6/12/2024,6/16/2024,2157,Open,,,,,,
419,109,25,11/26/2025,12/7/2025,12/10/2025,4097,Closed,,,,,,
420,4,863,3/9/2024,3/22/2024,3/22/2024,4522,Open,,,,,,
421,134,67,5/11/2025,5/21/2025,5/25/2025,330,Delayed,,,,,,
422,43,54,7/15/2025,7/28/2025,7/26/2025,2850,Delayed,,,,,,
423,24,495,12/5/2024,12/21/2024,12/25/2024,4837,Delayed,,,,,,
424,9,226,9/11/2025,9/28/2025,10/2/2025,2516,Closed,,,,,,
425,116,948,6/18/2025,7/3/2025,7/9/2025,4836,Open,,,,,,
426,92,462,2/6/2024,2/24/2024,2/27/2024,2142,Closed,,,,,,
427,159,126,5/25/2024,6/13/2024,6/16/2024,1227,Open,,,,,,
428,140,12,12/29/2024,1/11/2025,1/10/2025,2925,Delayed,,,,,,
429,156,451,1/9/2025,1/12/2025,1/14/2025,282,Delayed,,,,,,
430,137,637,9/25/2024,10/14/2024,10/13/2024,820,Delayed,,,,,,
431,105,196,6/12/2025,6/19/2025,6/21/2025,1827,Delayed,,,,,,
432,81,336,5/23/2024,5/28/2024,6/3/2024,335,Closed,,,,,,
433,1,473,1/4/2024,1/8/2024,1/6/2024,2615,Closed,,,,,,
434,132,355,4/8/2025,4/18/2025,4/21/2025,142,Closed,,,,,,
435,54,8,6/24/2024,7/5/2024,7/6/2024,3781,Closed,,,,,,
436,102,851,5/27/2024,6/8/2024,6/8/2024,2405,Open,,,,,,
437,101,140,2/11/2024,3/2/2024,3/6/2024,1158,Delayed,,,,,,
438,127,941,5/20/2025,5/31/2025,6/1/2025,1576,Open,,,,,,
439,157,866,1/19/2024,2/6/2024,2/5/2024,1494,Delayed,,,,,,
440,100,805,12/2/2024,12/6/2024,12/10/2024,4450,Closed,,,,,,
441,165,471,7/31/2025,8/19/2025,8/17/2025,1237,Open,,,,,,
442,28,486,8/13/2024,8/20/2024,8/22/2024,2227,Open,,,,,,
443,105,840,9/6/2024,9/13/2024,9/19/2024,1304,Open,,,,,,
444,52,399,9/17/2025,9/29/2025,10/3/2025,4730,Delayed,,,,,,
445,191,846,5/7/2024,5/14/2024,5/14/2024,3303,Open,,,,,,
446,89,453,6/27/2025,7/11/2025,7/12/2025,3582,Open,,,,,,
447,66,64,11/21/2025,12/2/2025,12/8/2025,3958,Delayed,,,,,,
448,166,211,8/19/2025,9/3/2025,9/5/2025,1131,Closed,,,,,,
449,52,469,6/28/2025,7/4/2025,7/10/2025,2916,Open,,,,,,
450,159,386,1/24/2024,1/30/2024,1/31/2024,4091,Open,,,,,,
451,25,791,1/18/2025,1/22/2025,1/21/2025,4072,Closed,,,,,,
452,32,715,8/26/2025,9/5/2025,9/5/2025,2865,Open,,,,,,
453,148,401,5/17/2024,5/23/2024,5/25/2024,3961,Closed,,,,,,
454,28,861,9/29/2024,10/14/2024,10/16/2024,4044,Open,,,,,,
455,188,637,10/10/2024,10/15/2024,10/14/2024,2133,Delayed,,,,,,
456,45,843,4/18/2024,4/29/2024,5/5/2024,2998,Closed,,,,,,
457,142,775,7/11/2025,7/27/2025,7/26/2025,4818,Delayed,,,,,,
458,25,653,2/26/2024,3/4/2024,3/10/2024,4107,Open,,,,,,
459,190,370,12/4/2025,12/24/2025,12/26/2025,993,Closed,,,,,,
460,175,237,7/31/2024,8/12/2024,8/15/2024,2137,Open,,,,,,
461,167,379,10/28/2025,11/11/2025,11/16/2025,1333,Delayed,,,,,,
462,194,575,9/24/2025,9/29/2025,10/2/2025,756,Closed,,,,,,
463,62,117,8/5/2024,8/8/2024,8/7/2024,184,Delayed,,,,,,
464,44,653,12/16/2025,12/23/2025,12/23/2025,4212,Open,,,,,,
465,1,747,3/17/2025,4/5/2025,4/4/2025,4983,Delayed,,,,,,
466,177,915,4/27/2024,5/1/2024,5/3/2024,3934,Delayed,,,,,,
467,141,613,3/18/2024,3/22/2024,3/27/2024,3513,Delayed,,,,,,
468,162,15,8/16/2024,8/29/2024,9/4/2024,1448,Delayed,,,,,,
469,132,191,11/13/2025,11/28/2025,11/28/2025,4761,Closed,,,,,,
470,90,61,11/22/2025,12/9/2025,12/9/2025,3638,Delayed,,,,,,
471,159,434,12/7/2025,12/16/2025,12/17/2025,3672,Closed,,,,,,
472,60,896,4/14/2024,4/27/2024,4/26/2024,4857,Open,,,,,,
473,157,129,11/3/2024,11/16/2024,11/19/2024,551,Closed,,,,,,
474,92,701,9/21/2025,9/29/2025,10/1/2025,499,Open,,,,,,
475,181,242,7/15/2024,8/4/2024,8/5/2024,2693,Closed,,,,,,
476,175,605,9/29/2024,10/17/2024,10/21/2024,3571,Delayed,,,,,,
477,85,626,1/19/2024,2/6/2024,2/9/2024,270,Delayed,,,,,,
478,184,185,10/5/2024,10/25/2024,10/25/2024,4309,Delayed,,,,,,
479,175,496,5/4/2025,5/9/2025,5/10/2025,881,Open,,,,,,
480,179,924,5/5/2025,5/13/2025,5/17/2025,2280,Delayed,,,,,,
481,160,752,11/23/2025,11/30/2025,12/6/2025,1478,Closed,,,,,,
482,185,57,4/2/2025,4/10/2025,4/14/2025,1065,Delayed,,,,,,
483,169,837,6/18/2024,6/23/2024,6/21/2024,1948,Delayed,,,,,,
484,86,950,7/31/2024,8/9/2024,8/11/2024,496,Closed,,,,,,
485,176,583,4/27/2024,5/12/2024,5/16/2024,1796,Delayed,,,,,,
486,187,626,11/29/2024,12/6/2024,12/8/2024,3610,Open,,,,,,
487,103,864,10/15/2024,10/19/2024,10/19/2024,1330,Closed,,,,,,
488,120,486,3/6/2025,3/24/2025,3/29/2025,2774,Closed,,,,,,
489,54,392,3/19/2025,4/3/2025,4/5/2025,2692,Closed,,,,,,
490,79,1,10/27/2024,11/10/2024,11/12/2024,1059,Closed,,,,,,
491,57,213,9/14/2025,9/21/2025,9/19/2025,1419,Closed,,,,,,
492,137,157,5/31/2024,6/11/2024,6/12/2024,4030,Closed,,,,,,
493,112,549,4/21/2024,5/10/2024,5/9/2024,1541,Delayed,,,,,,
494,157,837,9/1/2025,9/21/2025,9/26/2025,3845,Open,,,,,,
495,107,502,1/29/2024,2/9/2024,2/14/2024,1691,Open,,,,,,
496,130,900,11/7/2024,11/18/2024,11/18/2024,4706,Closed,,,,,,
497,129,804,1/31/2025,2/13/2025,2/11/2025,1572,Delayed,,,,,,
498,94,465,1/21/2024,2/9/2024,2/7/2024,4610,Open,,,,,,
499,196,863,5/6/2024,5/18/2024,5/17/2024,1861,Open,,,,,,
500,125,264,11/12/2025,11/19/2025,11/17/2025,3763,Delayed,,,,,,
501,124,978,8/27/2024,9/7/2024,9/10/2024,1578,Delayed,,,,,,
502,139,952,3/8/2025,3/21/2025,3/21/2025,2397,Open,,,,,,
503,98,224,9/8/2025,9/11/2025,9/10/2025,1763,Open,,,,,,
504,76,580,1/31/2025,2/20/2025,2/24/2025,528,Delayed,,,,,,
505,101,5,3/1/2024,3/17/2024,3/21/2024,1482,Open,,,,,,
506,107,712,11/1/2025,11/12/2025,11/13/2025,4571,Open,,,,,,
507,104,208,9/21/2024,10/11/2024,10/11/2024,3961,Closed,,,,,,
508,41,974,8/15/2024,9/1/2024,8/30/2024,1932,Delayed,,,,,,
509,139,401,11/10/2024,11/28/2024,12/1/2024,2099,Open,,,,,,
510,58,440,10/29/2024,11/14/2024,11/13/2024,3245,Open,,,,,,
511,188,393,7/4/2025,7/8/2025,7/11/2025,1957,Delayed,,,,,,
512,191,778,2/9/2024,2/27/2024,2/25/2024,763,Delayed,,,,,,
513,74,263,3/28/2025,4/1/2025,4/5/2025,2871,Open,,,,,,
514,183,957,7/17/2025,7/29/2025,7/29/2025,3788,Open,,,,,,
515,83,913,5/19/2024,5/31/2024,6/4/2024,3041,Closed,,,,,,
516,128,73,4/25/2024,5/2/2024,4/30/2024,611,Delayed,,,,,,
517,20,410,3/8/2025,3/22/2025,3/22/2025,3948,Open,,,,,,
518,188,237,9/3/2024,9/21/2024,9/20/2024,2118,Closed,,,,,,
519,4,532,1/24/2025,1/28/2025,1/26/2025,4710,Closed,,,,,,
520,65,513,10/3/2025,10/17/2025,10/16/2025,3592,Closed,,,,,,
521,141,464,12/30/2025,1/9/2026,1/7/2026,359,Closed,,,,,,
522,69,447,6/25/2024,6/30/2024,6/28/2024,2664,Delayed,,,,,,
523,81,606,8/27/2025,9/13/2025,9/13/2025,122,Open,,,,,,
524,190,527,6/4/2025,6/16/2025,6/20/2025,2348,Open,,,,,,
525,72,550,3/10/2025,3/25/2025,3/30/2025,1088,Open,,,,,,
526,172,598,12/6/2024,12/22/2024,12/23/2024,2827,Open,,,,,,
527,72,253,7/11/2024,7/17/2024,7/17/2024,3665,Delayed,,,,,,
528,61,525,9/15/2024,9/21/2024,9/26/2024,2827,Open,,,,,,
529,167,705,9/10/2025,9/26/2025,9/29/2025,4305,Delayed,,,,,,
530,163,97,9/27/2024,10/13/2024,10/18/2024,4635,Closed,,,,,,
531,117,164,1/27/2025,2/13/2025,2/15/2025,3159,Delayed,,,,,,
532,157,954,8/30/2025,9/17/2025,9/20/2025,886,Open,,,,,,
533,106,507,5/20/2024,5/29/2024,5/28/2024,2166,Open,,,,,,
534,160,473,1/27/2025,2/13/2025,2/15/2025,4996,Open,,,,,,
535,100,912,3/8/2024,3/15/2024,3/15/2024,1120,Open,,,,,,
536,56,649,1/14/2025,1/19/2025,1/25/2025,1511,Closed,,,,,,
537,159,408,12/9/2024,12/27/2024,12/28/2024,1379,Closed,,,,,,
538,65,877,10/27/2024,10/30/2024,10/30/2024,1309,Open,,,,,,
539,147,515,6/29/2025,7/16/2025,7/18/2025,2364,Closed,,,,,,
540,40,129,5/6/2024,5/17/2024,5/22/2024,399,Delayed,,,,,,
541,112,240,12/19/2025,12/22/2025,12/20/2025,721,Open,,,,,,
542,113,117,4/9/2025,4/29/2025,4/27/2025,630,Delayed,,,,,,
543,35,674,1/30/2025,2/14/2025,2/12/2025,4467,Closed,,,,,,
544,108,774,5/10/2024,5/24/2024,5/26/2024,4814,Delayed,,,,,,
545,118,766,10/30/2024,11/14/2024,11/17/2024,3164,Closed,,,,,,
546,48,21,5/29/2024,6/11/2024,6/9/2024,2626,Delayed,,,,,,
547,121,574,9/14/2024,9/20/2024,9/24/2024,1579,Delayed,,,,,,
548,104,276,11/1/2024,11/20/2024,11/24/2024,1950,Closed,,,,,,
549,40,151,8/24/2024,8/28/2024,9/1/2024,1311,Delayed,,,,,,
550,190,470,10/24/2024,10/31/2024,11/6/2024,3191,Delayed,,,,,,
551,173,268,3/4/2025,3/24/2025,3/23/2025,2089,Closed,,,,,,
552,100,15,1/4/2024,1/9/2024,1/14/2024,4041,Delayed,,,,,,
553,126,498,4/28/2024,5/18/2024,5/17/2024,1962,Delayed,,,,,,
554,10,360,11/9/2025,11/20/2025,11/22/2025,1623,Closed,,,,,,
555,44,805,8/17/2025,8/24/2025,8/23/2025,456,Closed,,,,,,
556,149,268,4/12/2025,4/30/2025,4/30/2025,4074,Delayed,,,,,,
557,160,845,8/29/2025,9/17/2025,9/21/2025,2734,Open,,,,,,
558,144,387,4/30/2025,5/10/2025,5/10/2025,4379,Closed,,,,,,
559,74,591,2/26/2024,3/16/2024,3/17/2024,4992,Open,,,,,,
560,135,976,5/20/2025,6/2/2025,6/3/2025,4324,Open,,,,,,
561,86,986,11/26/2025,12/6/2025,12/9/2025,4595,Open,,,,,,
562,103,829,2/27/2025,3/19/2025,3/25/2025,2309,Delayed,,,,,,
563,80,301,1/2/2025,1/6/2025,1/6/2025,4885,Closed,,,,,,
564,65,90,4/16/2024,4/22/2024,4/28/2024,1339,Delayed,,,,,,
565,153,876,4/8/2024,4/19/2024,4/24/2024,3703,Open,,,,,,
566,140,844,4/11/2025,4/23/2025,4/21/2025,1140,Closed,,,,,,
567,136,286,1/3/2025,1/23/2025,1/29/2025,2088,Open,,,,,,
568,62,132,3/1/2025,3/4/2025,3/9/2025,1149,Closed,,,,,,
569,70,408,1/30/2024,2/4/2024,2/7/2024,1973,Delayed,,,,,,
570,39,383,6/8/2025,6/17/2025,6/21/2025,4138,Closed,,,,,,
571,98,367,8/4/2024,8/17/2024,8/22/2024,4833,Open,,,,,,
572,128,65,1/12/2024,1/22/2024,1/21/2024,1206,Closed,,,,,,
573,77,486,2/22/2024,2/28/2024,3/2/2024,893,Open,,,,,,
574,21,416,9/18/2024,10/7/2024,10/13/2024,1858,Closed,,,,,,
575,182,361,4/24/2025,5/11/2025,5/12/2025,1964,Closed,,,,,,
576,152,269,5/2/2025,5/15/2025,5/15/2025,3858,Delayed,,,,,,
577,78,647,8/22/2025,9/8/2025,9/8/2025,279,Delayed,,,,,,
578,178,980,1/10/2025,1/27/2025,2/1/2025,3769,Delayed,,,,,,
579,60,751,10/10/2024,10/18/2024,10/22/2024,288,Open,,,,,,
580,72,844,11/23/2025,11/27/2025,11/29/2025,4862,Closed,,,,,,
581,182,237,3/3/2025,3/6/2025,3/10/2025,3318,Open,,,,,,
582,27,127,12/28/2024,1/12/2025,1/10/2025,571,Delayed,,,,,,
583,172,60,9/11/2024,9/22/2024,9/24/2024,4308,Delayed,,,,,,
584,89,604,9/23/2024,10/9/2024,10/7/2024,3568,Delayed,,,,,,
585,60,284,7/13/2024,7/24/2024,7/25/2024,1470,Delayed,,,,,,
586,44,243,4/5/2024,4/18/2024,4/22/2024,3989,Delayed,,,,,,
587,55,592,9/23/2025,10/1/2025,9/29/2025,319,Delayed,,,,,,
588,12,923,1/19/2024,2/4/2024,2/3/2024,4693,Open,,,,,,
589,9,229,3/11/2025,3/30/2025,4/2/2025,2949,Open,,,,,,
590,179,649,8/30/2025,9/7/2025,9/5/2025,3580,Delayed,,,,,,
591,12,464,5/1/2025,5/12/2025,5/13/2025,3668,Open,,,,,,
592,21,244,8/14/2024,8/29/2024,9/1/2024,4718,Open,,,,,,
593,2,737,9/5/2024,9/15/2024,9/18/2024,4912,Open,,,,,,
594,177,882,11/26/2024,12/9/2024,12/13/2024,3831,Closed,,,,,,
595,144,302,12/13/2025,12/25/2025,12/24/2025,220,Delayed,,,,,,
596,119,747,6/30/2024,7/6/2024,7/11/2024,991,Closed,,,,,,
597,193,309,5/12/2024,5/25/2024,5/23/2024,1826,Closed,,,,,,
598,150,976,12/17/2025,1/6/2026,1/9/2026,4566,Closed,,,,,,
599,127,886,9/9/2025,9/17/2025,9/16/2025,4093,Closed,,,,,,
600,164,163,1/22/2025,1/31/2025,1/30/2025,641,Closed,,,,,,
601,194,662,4/1/2024,4/20/2024,4/23/2024,2321,Open,,,,,,
602,134,87,1/5/2025,1/22/2025,1/25/2025,1283,Open,,,,,,
603,133,840,1/3/2024,1/10/2024,1/12/2024,619,Closed,,,,,,
604,9,867,1/20/2024,2/5/2024,2/11/2024,2748,Delayed,,,,,,
605,51,15,6/22/2024,7/12/2024,7/10/2024,2859,Delayed,,,,,,
606,114,415,8/22/2024,8/26/2024,8/28/2024,1032,Open,,,,,,
607,118,374,8/30/2024,9/3/2024,9/7/2024,4813,Delayed,,,,,,
608,73,120,6/19/2025,6/29/2025,6/30/2025,3381,Open,,,,,,
609,134,27,11/23/2024,12/12/2024,12/14/2024,3593,Delayed,,,,,,
610,179,263,2/22/2024,2/25/2024,2/29/2024,3247,Delayed,,,,,,
611,176,752,12/2/2025,12/10/2025,12/10/2025,390,Closed,,,,,,
612,78,567,5/7/2024,5/10/2024,5/12/2024,1839,Closed,,,,,,
613,178,729,9/29/2025,10/7/2025,10/11/2025,2810,Delayed,,,,,,
614,86,852,3/4/2024,3/16/2024,3/19/2024,577,Closed,,,,,,
615,20,284,12/7/2025,12/20/2025,12/21/2025,2798,Delayed,,,,,,
616,85,53,12/23/2024,12/29/2024,12/28/2024,3425,Closed,,,,,,
617,94,14,5/17/2025,5/24/2025,5/29/2025,2255,Closed,,,,,,
618,109,953,1/5/2024,1/23/2024,1/23/2024,4075,Delayed,,,,,,
619,91,985,6/5/2024,6/10/2024,6/16/2024,1491,Closed,,,,,,
620,177,438,1/28/2025,2/11/2025,2/15/2025,118,Closed,,,,,,
621,3,745,1/16/2024,1/22/2024,1/20/2024,546,Closed,,,,,,
622,145,186,12/30/2025,1/13/2026,1/19/2026,3588,Delayed,,,,,,
623,130,396,3/10/2025,3/25/2025,3/24/2025,2274,Delayed,,,,,,
624,62,329,9/17/2024,10/1/2024,10/5/2024,1916,Delayed,,,,,,
625,95,252,7/20/2024,8/4/2024,8/3/2024,3294,Delayed,,,,,,
626,63,391,7/6/2025,7/25/2025,7/27/2025,3084,Delayed,,,,,,
627,133,559,6/30/2024,7/11/2024,7/17/2024,1463,Closed,,,,,,
628,113,98,8/28/2024,9/12/2024,9/12/2024,3886,Delayed,,,,,,
629,73,189,11/28/2024,12/1/2024,12/7/2024,4387,Delayed,,,,,,
630,165,517,5/9/2025,5/26/2025,5/31/2025,852,Closed,,,,,,
631,67,987,4/21/2025,5/9/2025,5/9/2025,2654,Open,,,,,,
632,49,102,7/30/2024,8/14/2024,8/16/2024,2869,Delayed,,,,,,
633,8,475,2/15/2024,2/28/2024,3/4/2024,4990,Open,,,,,,
634,52,402,10/13/2025,10/30/2025,10/29/2025,1295,Closed,,,,,,
635,128,358,5/24/2025,6/3/2025,6/5/2025,3434,Delayed,,,,,,
636,24,748,1/8/2025,1/23/2025,1/28/2025,3263,Delayed,,,,,,
637,188,894,11/16/2025,11/29/2025,12/5/2025,4307,Delayed,,,,,,
638,40,514,9/23/2025,9/26/2025,9/28/2025,3752,Delayed,,,,,,
639,35,56,3/11/2024,3/15/2024,3/15/2024,4947,Delayed,,,,,,
640,7,173,7/10/2024,7/23/2024,7/23/2024,509,Delayed,,,,,,
641,16,321,6/18/2025,6/28/2025,7/4/2025,3003,Delayed,,,,,,
642,141,694,5/24/2025,5/27/2025,5/28/2025,2887,Open,,,,,,
643,177,46,1/7/2025,1/23/2025,1/28/2025,1928,Open,,,,,,
644,150,811,3/8/2025,3/11/2025,3/11/2025,3017,Closed,,,,,,
645,71,978,8/29/2025,9/9/2025,9/9/2025,303,Open,,,,,,
646,69,55,8/27/2025,9/15/2025,9/19/2025,320,Open,,,,,,
647,39,975,9/18/2024,9/28/2024,9/29/2024,4983,Closed,,,,,,
648,69,741,10/12/2024,10/24/2024,10/22/2024,2302,Closed,,,,,,
649,150,289,2/18/2025,3/4/2025,3/8/2025,4504,Open,,,,,,
650,115,555,9/19/2024,10/2/2024,10/7/2024,3926,Closed,,,,,,
651,126,891,6/18/2024,6/28/2024,6/29/2024,2385,Open,,,,,,
652,44,415,9/16/2025,10/6/2025,10/9/2025,581,Open,,,,,,
653,68,756,11/28/2025,12/5/2025,12/11/2025,4816,Closed,,,,,,
654,57,330,2/2/2024,2/16/2024,2/17/2024,3682,Closed,,,,,,
655,165,647,8/10/2024,8/18/2024,8/20/2024,721,Delayed,,,,,,
656,106,885,1/6/2024,1/11/2024,1/10/2024,3127,Closed,,,,,,
657,71,115,6/22/2025,7/5/2025,7/3/2025,2817,Closed,,,,,,
658,183,386,10/11/2024,10/25/2024,10/27/2024,857,Closed,,,,,,
659,155,624,3/21/2025,4/3/2025,4/6/2025,3610,Delayed,,,,,,
660,127,62,1/20/2025,2/4/2025,2/2/2025,2842,Open,,,,,,
661,68,481,10/20/2024,11/8/2024,11/11/2024,2854,Closed,,,,,,
662,114,194,11/26/2024,12/12/2024,12/18/2024,2049,Open,,,,,,
663,152,692,9/20/2025,10/3/2025,10/1/2025,1504,Open,,,,,,
664,26,940,7/16/2025,7/28/2025,7/30/2025,1499,Delayed,,,,,,
665,186,140,4/16/2025,4/24/2025,4/23/2025,2447,Delayed,,,,,,
666,198,806,2/8/2024,2/22/2024,2/21/2024,202,Open,,,,,,
667,167,124,9/5/2025,9/14/2025,9/15/2025,3490,Open,,,,,,
668,170,508,9/18/2025,9/30/2025,10/6/2025,1951,Closed,,,,,,
669,180,80,9/15/2025,10/4/2025,10/6/2025,4653,Open,,,,,,
670,167,965,1/11/2024,1/27/2024,1/31/2024,4103,Open,,,,,,
671,113,5,5/22/2025,6/1/2025,5/31/2025,563,Open,,,,,,
672,105,550,9/13/2024,9/19/2024,9/23/2024,498,Closed,,,,,,
673,188,787,3/23/2024,4/11/2024,4/9/2024,4423,Delayed,,,,,,
674,137,659,8/22/2024,8/25/2024,8/26/2024,896,Delayed,,,,,,
675,50,624,4/24/2025,5/4/2025,5/4/2025,3172,Closed,,,,,,
676,16,1,2/18/2024,3/5/2024,3/6/2024,469,Open,,,,,,
677,124,853,3/23/2024,4/5/2024,4/8/2024,3925,Open,,,,,,
678,158,105,7/27/2025,8/6/2025,8/8/2025,3528,Delayed,,,,,,
679,168,584,7/26/2024,8/14/2024,8/17/2024,980,Delayed,,,,,,
680,56,763,5/16/2025,5/30/2025,6/1/2025,322,Open,,,,,,
681,2,43,12/21/2024,1/3/2025,1/4/2025,2420,Closed,,,,,,
682,186,178,10/4/2024,10/13/2024,10/19/2024,1245,Open,,,,,,
683,123,532,3/6/2024,3/9/2024,3/7/2024,4873,Delayed,,,,,,
684,130,484,2/21/2024,3/11/2024,3/12/2024,4459,Open,,,,,,
685,117,874,5/31/2024,6/3/2024,6/2/2024,1273,Delayed,,,,,,
686,19,777,7/26/2025,8/9/2025,8/7/2025,3388,Open,,,,,,
687,193,830,9/8/2025,9/14/2025,9/13/2025,1867,Open,,,,,,
688,34,181,9/11/2025,9/25/2025,9/27/2025,3152,Delayed,,,,,,
689,77,780,6/14/2024,7/3/2024,7/8/2024,3010,Closed,,,,,,
690,47,299,1/22/2024,2/10/2024,2/10/2024,1164,Open,,,,,,
691,80,803,4/22/2025,5/6/2025,5/12/2025,1018,Closed,,,,,,
692,73,955,2/25/2025,3/15/2025,3/14/2025,3020,Closed,,,,,,
693,14,160,7/4/2025,7/8/2025,7/11/2025,4456,Closed,,,,,,
694,195,972,6/12/2024,6/19/2024,6/22/2024,683,Delayed,,,,,,
695,84,390,3/15/2025,3/22/2025,3/25/2025,1166,Delayed,,,,,,
696,148,363,10/6/2024,10/19/2024,10/23/2024,2819,Delayed,,,,,,
